D1;Distance;Position;Velocity;Frame;Time
D1; ; ; ;1;0
D1; ; ; ;2;0.02
D1; ; ; ;3;0.02543768
D1; ; ; ;4;0.07367183
D1; ; ; ;5;0.07752991
D1; ; ; ;6;0.08185966
D1; ; ; ;7;0.08982904
D1; ; ; ;8;0.09828352
D1; ; ; ;9;0.1064426
D1; ; ; ;10;0.1149319
D1; ; ; ;11;0.1233279
D1; ; ; ;12;0.1316618
D1; ; ; ;13;0.1400087
D1; ; ; ;14;0.1481529
D1; ; ; ;15;0.1566042
D1; ; ; ;16;0.1649167
D1; ; ; ;17;0.1730842
D1; ; ; ;18;0.1817394
D1; ; ; ;19;0.1897654
D1; ; ; ;20;0.1981072
D1; ; ; ;21;0.2065835
D1; ; ; ;22;0.2146642
D1; ; ; ;23;0.2230426
D1; ; ; ;24;0.231588
D1; ; ; ;25;0.2401853
D1; ; ; ;26;0.2480601
D1; ; ; ;27;0.2566333
D1; ; ; ;28;0.2648907
D1; ; ; ;29;0.2729978
D1; ; ; ;30;0.281526
D1; ; ; ;31;0.28982
D1; ; ; ;32;0.298147
D1; ; ; ;33;0.3065583
D1; ; ; ;34;0.3145699
D1; ; ; ;35;0.3230782
D1; ; ; ;36;0.3314019
D1; ; ; ;37;0.3396236
D1; ; ; ;38;0.3479552
D1; ; ; ;39;0.3562237
D1; ; ; ;40;0.3643628
D1; ; ; ;41;0.3727078
D1; ; ; ;42;0.3810241
D1; ; ; ;43;0.3895106
D1; ; ; ;44;0.3977875
D1; ; ; ;45;0.4060653
D1; ; ; ;46;0.4144247
D1; ; ; ;47;0.4228643
D1; ; ; ;48;0.4310276
D1; ; ; ;49;0.4394046
D1; ; ; ;50;0.4478507
D1; ; ; ;51;0.456052
D1; ; ; ;52;0.4646169
D1; ; ; ;53;0.4728037
D1; ; ; ;54;0.4811006
D1; ; ; ;55;0.4894641
D1; ; ; ;56;0.4980369
D1; ; ; ;57;0.5060759
D1; ; ; ;58;0.5142952
D1; ; ; ;59;0.522624
D1; ; ; ;60;0.530962
D1; ; ; ;61;0.5393577
D1; ; ; ;62;0.547731
D1; ; ; ;63;0.5560144
D1; ; ; ;64;0.5645708
D1; ; ; ;65;0.5728403
D1; ; ; ;66;0.580921
D1; ; ; ;67;0.5900266
D1; ; ; ;68;0.597644
D1; ; ; ;69;0.6062306
D1; ; ; ;70;0.6142464
D1; ; ; ;71;0.6235088
D1; ; ; ;72;0.630802
D1; ; ; ;73;0.6392115
D1; ; ; ;74;0.6475482
D1; ; ; ;75;0.6558686
D1; ; ; ;76;0.6641446
D1; ; ; ;77;0.6724952
D1; ; ; ;78;0.6808708
D1; ; ; ;79;0.6891662
D1; ; ; ;80;0.6975117
D1; ; ; ;81;0.7059054
D1; ; ; ;82;0.7141396
D1; ; ; ;83;0.7224879
D1; ; ; ;84;0.7307555
D1; ; ; ;85;0.7390523
D1; ; ; ;86;0.7476891
D1; ; ; ;87;0.7557299
D1; ; ; ;88;0.7640995
D1; ; ; ;89;0.772458
D1; ; ; ;90;0.780727
D1; ; ; ;91;0.7897663
D1; ; ; ;92;0.7975144
D1; ; ; ;93;0.8057463
D1; ; ; ;94;0.8140867
D1; ; ; ;95;0.8223464
D1; ; ; ;96;0.8306381
D1; ; ; ;97;0.8391134
D1; ; ; ;98;0.8473486
D1; ; ; ;99;0.8556839
D1; ; ; ;100;0.8641129
D1; ; ; ;101;0.8723516
D1; ; ; ;102;0.8807598
D1; ; ; ;103;0.8890946
D1; ; ; ;104;0.8973738
D1; ; ; ;105;0.9056108
D1; ; ; ;106;0.9139716
D1; ; ; ;107;0.9224131
D1; ; ; ;108;0.9305235
D1; ; ; ;109;0.9390285
D1; ; ; ;110;0.9472873
D1; ; ; ;111;0.9555998
D1; ; ; ;112;0.963904
D1; ; ; ;113;0.9722245
D1; ; ; ;114;0.9805955
D1; ; ; ;115;0.9888808
D1; ; ; ;116;0.9972211
D1; ; ; ;117;1.00552
D1; ; ; ;118;1.01392
D1; ; ; ;119;1.022245
D1; ; ; ;120;1.030632
D1; ; ; ;121;1.038857
D1; ; ; ;122;1.047382
D1; ; ; ;123;1.056393
D1; ; ; ;124;1.063847
D1; ; ; ;125;1.072563
D1; ; ; ;126;1.080449
D1; ; ; ;127;1.088777
D1; ; ; ;128;1.097092
D1; ; ; ;129;1.105462
D1; ; ; ;130;1.113799
D1; ; ; ;131;1.122052
D1; ; ; ;132;1.130479
D1; ; ; ;133;1.138845
D1; ; ; ;134;1.147073
D1; ; ; ;135;1.155411
D1; ; ; ;136;1.163667
D1; ; ; ;137;1.172016
D1; ; ; ;138;1.180617
D1; ; ; ;139;1.188662
D1; ; ; ;140;1.197509
D1; ; ; ;141;1.205405
D1; ; ; ;142;1.214143
D1; ; ; ;143;1.222079
D1; ; ; ;144;1.230457
D1; ; ; ;145;1.238669
D1; ; ; ;146;1.247013
D1; ; ; ;147;1.255329
D1; ; ; ;148;1.264042
D1; ; ; ;149;1.271962
D1; ; ; ;150;1.280278
D1; ; ; ;151;1.288642
D1; ; ; ;152;1.29721
D1; ; ; ;153;1.305298
D1; ; ; ;154;1.31363
D1; ; ; ;155;1.321932
D1; ; ; ;156;1.330219
D1; ; ; ;157;1.338624
D1; ; ; ;158;1.346871
D1; ; ; ;159;1.355251
D1; ; ; ;160;1.363614
D1; ; ; ;161;1.372222
D1; ; ; ;162;1.380241
D1; ; ; ;163;1.388541
D1; ; ; ;164;1.396928
D1; ; ; ;165;1.405257
D1; ; ; ;166;1.413475
D1; ; ; ;167;1.422234
D1; ; ; ;168;1.430167
D1; ; ; ;169;1.438465
D1; ; ; ;170;1.44683
D1; ; ; ;171;1.455212
D1; ; ; ;172;1.463457
D1; ; ; ;173;1.471839
D1; ; ; ;174;1.480236
D1; ; ; ;175;1.488472
D1; ; ; ;176;1.496872
D1; ; ; ;177;1.505278
D1; ; ; ;178;1.513502
D1; ; ; ;179;1.521857
D1; ; ; ;180;1.530122
D1; ; ; ;181;1.538526
D1; ; ; ;182;1.546787
D1; ; ; ;183;1.555811
D1; ; ; ;184;1.563443
D1; ; ; ;185;1.572241
D1; ; ; ;186;1.580031
D1; ; ; ;187;1.588382
D1; ; ; ;188;1.596666
D1; ; ; ;189;1.604931
D1; ; ; ;190;1.613382
D1; ; ; ;191;1.621587
D1; ; ; ;192;1.630031
D1; ; ; ;193;1.638305
D1; ; ; ;194;1.64662
D1; ; ; ;195;1.654994
D1; ; ; ;196;1.663277
D1; ; ; ;197;1.67158
D1; ; ; ;198;1.680016
D1; ; ; ;199;1.688278
D1; ; ; ;200;1.696629
D1; ; ; ;201;1.704915
D1; ; ; ;202;1.713225
D1; ; ; ;203;1.721525
D1; ; ; ;204;1.729903
D1; ; ; ;205;1.738225
D1; ; ; ;206;1.746541
D1; ; ; ;207;1.754858
D1; ; ; ;208;1.763173
D1; ; ; ;209;1.771614
D1; ; ; ;210;1.779881
D1; ; ; ;211;1.788162
D1; ; ; ;212;1.79666
D1; ; ; ;213;1.804884
D1; ; ; ;214;1.813195
D1; ; ; ;215;1.821563
D1; ; ; ;216;1.829994
D1; ; ; ;217;1.838623
D1; ; ; ;218;1.846504
D1; ; ; ;219;1.8548
D1; ; ; ;220;1.863222
D1; ; ; ;221;1.871984
D1; ; ; ;222;1.87976
D1; ; ; ;223;1.8881
D1; ; ; ;224;1.896386
D1; ; ; ;225;1.904737
D1; ; ; ;226;1.913198
D1; ; ; ;227;1.921834
D1; ; ; ;228;1.92973
D1; ; ; ;229;1.938035
D1; ; ; ;230;1.946455
D1; ; ; ;231;1.954684
D1; ; ; ;232;1.963058
D1; ; ; ;233;1.97131
D1; ; ; ;234;1.979624
D1; ; ; ;235;1.987995
D1; ; ; ;236;1.997082
D1; ; ; ;237;2.005109
D1; ; ; ;238;2.013055
D1; ; ; ;239;2.021255
D1; ; ; ;240;2.029691
D1; ; ; ;241;2.038017
D1; ; ; ;242;2.046279
D1; ; ; ;243;2.054548
D1; ; ; ;244;2.062955
D1; ; ; ;245;2.071266
D1; ; ; ;246;2.079553
D1; ; ; ;247;2.087856
D1; ; ; ;248;2.09621
D1; ; ; ;249;2.105321
D1; ; ; ;250;2.112881
D1; ; ; ;251;2.121387
D1; ; ; ;252;2.129597
D1; ; ; ;253;2.137907
D1; ; ; ;254;2.146168
D1; ; ; ;255;2.154524
D1; ; ; ;256;2.162879
D1; ; ; ;257;2.171369
D1; ; ; ;258;2.180198
D1; ; ; ;259;2.187749
D1; ; ; ;260;2.196142
D1; ; ; ;261;2.2048
D1; ; ; ;262;2.213625
D1; ; ; ;263;2.221257
D1; ; ; ;264;2.229437
D1; ; ; ;265;2.238035
D1; ; ; ;266;2.246232
D1; ; ; ;267;2.254375
D1; ; ; ;268;2.262773
D1; ; ; ;269;2.271067
D1; ; ; ;270;2.279407
D1; ; ; ;271;2.287685
D1; ; ; ;272;2.296404
D1; ; ; ;273;2.304563
D1; ; ; ;274;2.313044
D1; ; ; ;275;2.321003
D1; ; ; ;276;2.329536
D1; ; ; ;277;2.337738
D1; ; ; ;278;2.346019
D1; ; ; ;279;2.354319
D1; ; ; ;280;2.362661
D1; ; ; ;281;2.37098
D1; ; ; ;282;2.379305
D1; ; ; ;283;2.388501
D1; ; ; ;284;2.395985
D1; ; ; ;285;2.404382
D1; ; ; ;286;2.413025
D1; ; ; ;287;2.420892
D1; ; ; ;288;2.429277
D1; ; ; ;289;2.437591
D1; ; ; ;290;2.445965
D1; ; ; ;291;2.454239
D1; ; ; ;292;2.462578
D1; ; ; ;293;2.4709
D1; ; ; ;294;2.479224
D1; ; ; ;295;2.487518
D1; ; ; ;296;2.495969
D1; ; ; ;297;2.504205
D1; ; ; ;298;2.512544
D1; ; ; ;299;2.520869
D1; ; ; ;300;2.529172
D1; ; ; ;301;2.537572
D1; ; ; ;302;2.546088
D1; ; ; ;303;2.55424
D1; ; ; ;304;2.562609
D1; ; ; ;305;2.57089
D1; ; ; ;306;2.579157
D1; ; ; ;307;2.58769
D1; ; ; ;308;2.595721
D1; ; ; ;309;2.604319
D1; ; ; ;310;2.612486
D1; ; ; ;311;2.621472
D1; ; ; ;312;2.629066
D1; ; ; ;313;2.637477
D1; ; ; ;314;2.645738
D1; ; ; ;315;2.65405
D1; ; ; ;316;2.662351
D1; ; ; ;317;2.670801
D1; ; ; ;318;2.679201
D1; ; ; ;319;2.68733
D1; ; ; ;320;2.695753
D1; ; ; ;321;2.704079
D1; ; ; ;322;2.712406
D1; ; ; ;323;2.720668
D1; ; ; ;324;2.728995
D1; ; ; ;325;2.737359
D1; ; ; ;326;2.745775
D1; ; ; ;327;2.753972
D1; ; ; ;328;2.762416
D1; ; ; ;329;2.770633
D1; ; ; ;330;2.778989
D1; ; ; ;331;2.787373
D1; ; ; ;332;2.795566
D1; ; ; ;333;2.804162
D1; ; ; ;334;2.812505
D1; ; ; ;335;2.820531
D1; ; ; ;336;2.828906
D1; ; ; ;337;2.837313
D1; ; ; ;338;2.845665
D1; ; ; ;339;2.85463
D1; ; ; ;340;2.862267
D1; ; ; ;341;2.870524
D1; ; ; ;342;2.878896
D1; ; ; ;343;2.887187
D1; ; ; ;344;2.895495
D1; ; ; ;345;2.903831
D1; ; ; ;346;2.912245
D1; ; ; ;347;2.920496
D1; ; ; ;348;2.928834
D1; ; ; ;349;2.937274
D1; ; ; ;350;2.945611
D1; ; ; ;351;2.954298
D1; ; ; ;352;2.962229
D1; ; ; ;353;2.970453
D1; ; ; ;354;2.979116
D1; ; ; ;355;2.987142
D1; ; ; ;356;2.996197
D1; ; ; ;357;3.003778
D1; ; ; ;358;3.012234
D1; ; ; ;359;3.020359
D1; ; ; ;360;3.030005
D1; ; ; ;361;3.037119
D1; ; ; ;362;3.045529
D1; ; ; ;363;3.053679
D1; ; ; ;364;3.062152
D1; ; ; ;365;3.070332
D1; ; ; ;366;3.078687
D1; ; ; ;367;3.087482
D1; ; ; ;368;3.09529
D1; ; ; ;369;3.103665
D1; ; ; ;370;3.112236
D1; ; ; ;371;3.120363
D1; ; ; ;372;3.128758
D1; ; ; ;373;3.137077
D1; ; ; ;374;3.145291
D1; ; ; ;375;3.153641
D1; ; ; ;376;3.161944
D1; ; ; ;377;3.170282
D1; ; ; ;378;3.178575
D1; ; ; ;379;3.187004
D1; ; ; ;380;3.19525
D1; ; ; ;381;3.203646
D1; ; ; ;382;3.211895
D1; ; ; ;383;3.220315
D1; ; ; ;384;3.228556
D1; ; ; ;385;3.236858
D1; ; ; ;386;3.246263
D1; ; ; ;387;3.253554
D1; ; ; ;388;3.261844
D1; ; ; ;389;3.270138
D1; ; ; ;390;3.278509
D1; ; ; ;391;3.286846
D1; ; ; ;392;3.295212
D1; ; ; ;393;3.303456
D1; ; ; ;394;3.312026
D1; ; ; ;395;3.320118
D1; ; ; ;396;3.328509
D1; ; ; ;397;3.336893
D1; ; ; ;398;3.345166
D1; ; ; ;399;3.353503
D1; ; ; ;400;3.361966
D1; ; ; ;401;3.370078
D1; ; ; ;402;3.378528
D1; ; ; ;403;3.38731
D1; ; ; ;404;3.395112
D1; ; ; ;405;3.403464
D1; ; ; ;406;3.411719
D1; ; ; ;407;3.42006
D1; ; ; ;408;3.428342
D1; ; ; ;409;3.436734
D1; ; ; ;410;3.445144
D1; ; ; ;411;3.453378
D1; ; ; ;412;3.461679
D1; ; ; ;413;3.470054
D1; ; ; ;414;3.478446
D1; ; ; ;415;3.486832
D1; ; ; ;416;3.49549
D1; ; ; ;417;3.503341
D1; ; ; ;418;3.511596
D1; ; ; ;419;3.520001
D1; ; ; ;420;3.528272
D1; ; ; ;421;3.536662
D1; ; ; ;422;3.545519
D1; ; ; ;423;3.553276
D1; ; ; ;424;3.561631
D1; ; ; ;425;3.56989
D1; ; ; ;426;3.578381
D1; ; ; ;427;3.586668
D1; ; ; ;428;3.594912
D1; ; ; ;429;3.603336
D1; ; ; ;430;3.611562
D1; ; ; ;431;3.620737
D1; ; ; ;432;3.628197
D1; ; ; ;433;3.637351
D1; ; ; ;434;3.644903
D1; ; ; ;435;3.653541
D1; ; ; ;436;3.661497
D1; ; ; ;437;3.669921
D1; ; ; ;438;3.678173
D1; ; ; ;439;3.68645
D1; ; ; ;440;3.694786
D1; ; ; ;441;3.70314
D1; ; ; ;442;3.711508
D1; ; ; ;443;3.720826
D1; ; ; ;444;3.728178
D1; ; ; ;445;3.736479
D1; ; ; ;446;3.744719
D1; ; ; ;447;3.753101
D1; ; ; ;448;3.76149
D1; ; ; ;449;3.769754
D1; ; ; ;450;3.778121
D1; ; ; ;451;3.78635
D1; ; ; ;452;3.794711
D1; ; ; ;453;3.803129
D1; ; ; ;454;3.811501
D1; ; ; ;455;3.819767
D1; ; ; ;456;3.828028
D1; ; ; ;457;3.836832
D1; ; ; ;458;3.844761
D1; ; ; ;459;3.853078
D1; ; ; ;460;3.861316
D1; ; ; ;461;3.869751
D1; ; ; ;462;3.877988
D1; ; ; ;463;3.886303
D1; ; ; ;464;3.894639
D1; ; ; ;465;3.903382
D1; ; ; ;466;3.911225
D1; ; ; ;467;3.919569
D1; ; ; ;468;3.927958
D1; ; ; ;469;3.93631
D1; ; ; ;470;3.944656
D1; ; ; ;471;3.953023
D1; ; ; ;472;3.96125
D1; ; ; ;473;3.969565
D1; ; ; ;474;3.97811
D1; ; ; ;475;3.986213
D1; ; ; ;476;3.995036
D1; ; ; ;477;4.002936
D1; ; ; ;478;4.011162
D1; ; ; ;479;4.01965
D1; ; ; ;480;4.02858
D1; ; ; ;481;4.036252
D1; ; ; ;482;4.044532
D1; ; ; ;483;4.052798
D1; ; ; ;484;4.061265
D1; ; ; ;485;4.069536
D1; ; ; ;486;4.0778
D1; ; ; ;487;4.086133
D1; ; ; ;488;4.094493
D1; ; ; ;489;4.102732
D1; ; ; ;490;4.111164
D1; ; ; ;491;4.119689
D1; ; ; ;492;4.127831
D1; ; ; ;493;4.136185
D1; ; ; ;494;4.144406
D1; ; ; ;495;4.152685
D1; ; ; ;496;4.161368
D1; ; ; ;497;4.169397
D1; ; ; ;498;4.177686
D1; ; ; ;499;4.186007
D1; ; ; ;500;4.194411
D1; ; ; ;501;4.203069
D1; ; ; ;502;4.211103
D1; ; ; ;503;4.21936
D1; ; ; ;504;4.227644
D1; ; ; ;505;4.236178
D1; ; ; ;506;4.244969
D1; ; ; ;507;4.252709
D1; ; ; ;508;4.261674
D1; ; ; ;509;4.26954
D1; ; ; ;510;4.277637
D1; ; ; ;511;4.285973
D1; ; ; ;512;4.294591
D1; ; ; ;513;4.302672
D1; ; ; ;514;4.310907
D1; ; ; ;515;4.319303
D1; ; ; ;516;4.327579
D1; ; ; ;517;4.336041
D1; ; ; ;518;4.344276
D1; ; ; ;519;4.352509
D1; ; ; ;520;4.360888
D1; ; ; ;521;4.36921
D1; ; ; ;522;4.377542
D1; ; ; ;523;4.385857
D1; ; ; ;524;4.394265
D1; ; ; ;525;4.402549
D1; ; ; ;526;4.41079
D1; ; ; ;527;4.419354
D1; ; ; ;528;4.427435
D1; ; ; ;529;4.435843
D1; ; ; ;530;4.44416
D1; ; ; ;531;4.452475
D1; ; ; ;532;4.460772
D1; ; ; ;533;4.469219
D1; ; ; ;534;4.477496
D1; ; ; ;535;4.485825
D1; ; ; ;536;4.494475
D1; ; ; ;537;4.502419
D1; ; ; ;538;4.510687
D1; ; ; ;539;4.519199
D1; ; ; ;540;4.52786
D1; ; ; ;541;4.535813
D1; ; ; ;542;4.544039
D1; ; ; ;543;4.55251
D1; ; ; ;544;4.560693
D1; ; ; ;545;4.569118
D1; ; ; ;546;4.577417
D1; ; ; ;547;4.58566
D1; ; ; ;548;4.594018
D1; ; ; ;549;4.602479
D1; ; ; ;550;4.610658
D1; ; ; ;551;4.619013
D1; ; ; ;552;4.627411
D1; ; ; ;553;4.635726
D1; ; ; ;554;4.644013
D1; ; ; ;555;4.652406
D1; ; ; ;556;4.660655
D1; ; ; ;557;4.669124
D1; ; ; ;558;4.677306
D1; ; ; ;559;4.68581
D1; ; ; ;560;4.693999
D1; ; ; ;561;4.702241
D1; ; ; ;562;4.710564
D1; ; ; ;563;4.71889
D1; ; ; ;564;4.727231
D1; ; ; ;565;4.735558
D1; ; ; ;566;4.744025
D1; ; ; ;567;4.752209
D1; ; ; ;568;4.76058
D1; ; ; ;569;4.768804
D1; ; ; ;570;4.777177
D1; ; ; ;571;4.785514
D1; ; ; ;572;4.794031
D1; ; ; ;573;4.802196
D1; ; ; ;574;4.810587
D1; ; ; ;575;4.818948
D1; ; ; ;576;4.827279
D1; ; ; ;577;4.835543
D1; ; ; ;578;4.843918
D1; ; ; ;579;4.852163
D1; ; ; ;580;4.860844
D1; ; ; ;581;4.869383
D1; ; ; ;582;4.877172
D1; ; ; ;583;4.886115
D1; ; ; ;584;4.893684
D1; ; ; ;585;4.902002
D1; ; ; ;586;4.910413
D1; ; ; ;587;4.9187
D1; ; ; ;588;4.927319
D1; ; ; ;589;4.935496
D1; ; ; ;590;4.943671
D1; ; ; ;591;4.951982
D1; ; ; ;592;4.960362
D1; ; ; ;593;4.968669
D1; ; ; ;594;4.977095
D1; ; ; ;595;4.985323
D1; ; ; ;596;4.993562
D1; ; ; ;597;5.001976
D1; ; ; ;598;5.010289
D1; ; ; ;599;5.018734
D1; ; ; ;600;5.027634
D1; ; ; ;601;5.035275
D1; ; ; ;602;5.043649
D1; ; ; ;603;5.052056
D1; ; ; ;604;5.060585
D1; ; ; ;605;5.068566
D1; ; ; ;606;5.077201
D1; ; ; ;607;5.085213
D1; ; ; ;608;5.093499
D1; ; ; ;609;5.101899
D1; ; ; ;610;5.11025
D1; ; ; ;611;5.120079
D1; ; ; ;612;5.126878
D1; ; ; ;613;5.135263
D1; ; ; ;614;5.143484
D1; ; ; ;615;5.151997
D1; ; ; ;616;5.16018
D1; ; ; ;617;5.168544
D1; ; ; ;618;5.176862
D1; ; ; ;619;5.185133
D1; ; ; ;620;5.193481
D1; ; ; ;621;5.201879
D1; ; ; ;622;5.210157
D1; ; ; ;623;5.21845
D1; ; ; ;624;5.226734
D1; ; ; ;625;5.235164
D1; ; ; ;626;5.243413
D1; ; ; ;627;5.251812
D1; ; ; ;628;5.26002
D1; ; ; ;629;5.268465
D1; ; ; ;630;5.277772
D1; ; ; ;631;5.285055
D1; ; ; ;632;5.29339
D1; ; ; ;633;5.301873
D1; ; ; ;634;5.310064
D1; ; ; ;635;5.318356
D1; ; ; ;636;5.326676
D1; ; ; ;637;5.334983
D1; ; ; ;638;5.343339
D1; ; ; ;639;5.351674
D1; ; ; ;640;5.360001
D1; ; ; ;641;5.368397
D1; ; ; ;642;5.376671
D1; ; ; ;643;5.385194
D1; ; ; ;644;5.393547
D1; ; ; ;645;5.401646
D1; ; ; ;646;5.409956
D1; ; ; ;647;5.418349
D1; ; ; ;648;5.426584
D1; ; ; ;649;5.43548
D1; ; ; ;650;5.443264
D1; ; ; ;651;5.451735
D1; ; ; ;652;5.459858
D1; ; ; ;653;5.468314
D1; ; ; ;654;5.47659
D1; ; ; ;655;5.484916
D1; ; ; ;656;5.493285
D1; ; ; ;657;5.501493
D1; ; ; ;658;5.509809
D1; ; ; ;659;5.518413
D1; ; ; ;660;5.526502
D1; ; ; ;661;5.534858
D1; ; ; ;662;5.543155
D1; ; ; ;663;5.551456
D1; ; ; ;664;5.559802
D1; ; ; ;665;5.568239
D1; ; ; ;666;5.576505
D1; ; ; ;667;5.584802
D1; ; ; ;668;5.593122
D1; ; ; ;669;5.601435
D1; ; ; ;670;5.60974
D1; ; ; ;671;5.618072
D1; ; ; ;672;5.62647
D1; ; ; ;673;5.634715
D1; ; ; ;674;5.643089
D1; ; ; ;675;5.651311
D1; ; ; ;676;5.659873
D1; ; ; ;677;5.669122
D1; ; ; ;678;5.676512
D1; ; ; ;679;5.684738
D1; ; ; ;680;5.693337
D1; ; ; ;681;5.701766
D1; ; ; ;682;5.709687
D1; ; ; ;683;5.718016
D1; ; ; ;684;5.727185
D1; ; ; ;685;5.734731
D1; ; ; ;686;5.743616
D1; ; ; ;687;5.751604
D1; ; ; ;688;5.759677
D1; ; ; ;689;5.767963
D1; ; ; ;690;5.776274
D1; ; ; ;691;5.784584
D1; ; ; ;692;5.792972
D1; ; ; ;693;5.801224
D1; ; ; ;694;5.809591
D1; ; ; ;695;5.817855
D1; ; ; ;696;5.826406
D1; ; ; ;697;5.835083
D1; ; ; ;698;5.843002
D1; ; ; ;699;5.851324
D1; ; ; ;700;5.859558
D1; ; ; ;701;5.868805
D1; ; ; ;702;5.876169
D1; ; ; ;703;5.88453
D1; ; ; ;704;5.89309
D1; ; ; ;705;5.901161
D1; ; ; ;706;5.909526
D1; ; ; ;707;5.917826
D1; ; ; ;708;5.927301
D1; ; ; ;709;5.934522
D1; ; ; ;710;5.943097
D1; ; ; ;711;5.951226
D1; ; ; ;712;5.959496
D1; ; ; ;713;5.967817
D1; ; ; ;714;5.976097
D1; ; ; ;715;5.984471
D1; ; ; ;716;5.992753
D1; ; ; ;717;6.001085
D1; ; ; ;718;6.009393
D1; ; ; ;719;6.017963
D1; ; ; ;720;6.02609
D1; ; ; ;721;6.034391
D1; ; ; ;722;6.042683
D1; ; ; ;723;6.050972
D1; ; ; ;724;6.060767
D1; ; ; ;725;6.067677
D1; ; ; ;726;6.076061
D1; ; ; ;727;6.084384
D1; ; ; ;728;6.092661
D1; ; ; ;729;6.100976
D1; ; ; ;730;6.109295
D1; ; ; ;731;6.117701
D1; ; ; ;732;6.125995
D1; ; ; ;733;6.135039
D1; ; ; ;734;6.142856
D1; ; ; ;735;6.15104
D1; ; ; ;736;6.159319
D1; ; ; ;737;6.167707
D1; ; ; ;738;6.175878
D1; ; ; ;739;6.184222
D1; ; ; ;740;6.192608
D1; ; ; ;741;6.201519
D1; ; ; ;742;6.209541
D1; ; ; ;743;6.217979
D1; ; ; ;744;6.225897
D1; ; ; ;745;6.2342
D1; ; ; ;746;6.243086
D1; ; ; ;747;6.250882
D1; ; ; ;748;6.259217
D1; ; ; ;749;6.267499
D1; ; ; ;750;6.275875
D1; ; ; ;751;6.28416
D1; ; ; ;752;6.293114
D1; ; ; ;753;6.301076
D1; ; ; ;754;6.309121
D1; ; ; ;755;6.317463
D1; ; ; ;756;6.325946
D1; ; ; ;757;6.334131
D1; ; ; ;758;6.342429
D1; ; ; ;759;6.350762
D1; ; ; ;760;6.359081
D1; ; ; ;761;6.368628
D1; ; ; ;762;6.375746
D1; ; ; ;763;6.384189
D1; ; ; ;764;6.3927
D1; ; ; ;765;6.401721
D1; ; ; ;766;6.409005
D1; ; ; ;767;6.417335
D1; ; ; ;768;6.425716
D1; ; ; ;769;6.434328
D1; ; ; ;770;6.442388
D1; ; ; ;771;6.450626
D1; ; ; ;772;6.459021
D1; ; ; ;773;6.467285
D1; ; ; ;774;6.475874
D1; ; ; ;775;6.483962
D1; ; ; ;776;6.492946
D1; ; ; ;777;6.500669
D1; ; ; ;778;6.508962
D1; ; ; ;779;6.517336
D1; ; ; ;780;6.525842
D1; ; ; ;781;6.533901
D1; ; ; ;782;6.542293
D1; ; ; ;783;6.550535
D1; ; ; ;784;6.558898
D1; ; ; ;785;6.567332
D1; ; ; ;786;6.575586
D1; ; ; ;787;6.583864
D1; ; ; ;788;6.59221
D1; ; ; ;789;6.600596
D1; ; ; ;790;6.608966
D1; ; ; ;791;6.617196
D1; ; ; ;792;6.625546
D1; ; ; ;793;6.634192
D1; ; ; ;794;6.642187
D1; ; ; ;795;6.65049
D1; ; ; ;796;6.658956
D1; ; ; ;797;6.667179
D1; ; ; ;798;6.675504
D1; ; ; ;799;6.683791
D1; ; ; ;800;6.69229
D1; ; ; ;801;6.700519
D1; ; ; ;802;6.708853
D1; ; ; ;803;6.717268
D1; ; ; ;804;6.725561
D1; ; ; ;805;6.734084
D1; ; ; ;806;6.742159
D1; ; ; ;807;6.750461
D1; ; ; ;808;6.75879
D1; ; ; ;809;6.767097
D1; ; ; ;810;6.775386
D1; ; ; ;811;6.783707
D1; ; ; ;812;6.792055
D1; ; ; ;813;6.800392
D1; ; ; ;814;6.808937
D1; ; ; ;815;6.817038
D1; ; ; ;816;6.825336
D1; ; ; ;817;6.833779
D1; ; ; ;818;6.842141
D1; ; ; ;819;6.850275
D1; ; ; ;820;6.858644
D1; ; ; ;821;6.866962
D1; ; ; ;822;6.875377
D1; ; ; ;823;6.883883
D1; ; ; ;824;6.891973
D1; ; ; ;825;6.900386
D1; ; ; ;826;6.908554
D1; ; ; ;827;6.917039
D1; ; ; ;828;6.925282
D1; ; ; ;829;6.933692
D1; ; ; ;830;6.942213
D1; ; ; ;831;6.950241
D1; ; ; ;832;6.958698
D1; ; ; ;833;6.966983
D1; ; ; ;834;6.975325
D1; ; ; ;835;6.983534
D1; ; ; ;836;6.991916
D1; ; ; ;837;7.000229
D1; ; ; ;838;7.008485
D1; ; ; ;839;7.017017
D1; ; ; ;840;7.025235
D1; ; ; ;841;7.033525
D1; ; ; ;842;7.041824
D1; ; ; ;843;7.050253
D1; ; ; ;844;7.058416
D1; ; ; ;845;7.066804
D1; ; ; ;846;7.075847
D1; ; ; ;847;7.08347
D1; ; ; ;848;7.091902
D1; ; ; ;849;7.10011
D1; ; ; ;850;7.108496
D1; ; ; ;851;7.116804
D1; ; ; ;852;7.125286
D1; ; ; ;853;7.133467
D1; ; ; ;854;7.141695
D1; ; ; ;855;7.150669
D1; ; ; ;856;7.158369
D1; ; ; ;857;7.166717
D1; ; ; ;858;7.175036
D1; ; ; ;859;7.183755
D1; ; ; ;860;7.191726
D1; ; ; ;861;7.200081
D1; ; ; ;862;7.208432
D1; ; ; ;863;7.216836
D1; ; ; ;864;7.224942
D1; ; ; ;865;7.23332
D1; ; ; ;866;7.241662
D1; ; ; ;867;7.250002
