D1;Distance;Position;Velocity;Frame;Time
D1; ; ; ;188;1.677335
D1; ; ; ;189;1.685568
D1; ; ; ;190;1.694337
D1; ; ; ;191;1.702299
D1; ; ; ;192;1.710269
D1; ; ; ;193;1.718502
D1; ; ; ;194;1.726735
D1; ; ; ;195;1.735221
D1; ; ; ;196;1.743242
D1; ; ; ;197;1.751435
D1; ; ; ;198;1.760103
D1; ; ; ;199;1.768123
D1; ; ; ;200;1.776135
D1; ; ; ;201;1.784368
D1; ; ; ;202;1.792602
D1; ; ; ;203;1.801045
D1; ; ; ;204;1.809069
D1; ; ; ;205;1.817302
D1; ; ; ;206;1.826026
D1; ; ; ;207;1.834003
D1; ; ; ;208;1.842003
D1; ; ; ;209;1.850236
D1; ; ; ;210;1.858909
D1; ; ; ;211;1.866702
D1; ; ; ;212;1.874935
D1; ; ; ;213;1.883169
D1; ; ; ;214;1.891757
D1; ; ; ;215;1.899781
D1; ; ; ;216;1.908789
D1; ; ; ;217;1.916102
D1; ; ; ;218;1.924766
D1; ; ; ;219;1.932699
D1; ; ; ;220;1.940801
D1; ; ; ;221;1.949035
D1; ; ; ;222;1.957628
D1; ; ; ;223;1.965653
D1; ; ; ;224;1.973735
D1; ; ; ;225;1.98256
D1; ; ; ;226;1.990202
D1; ; ; ;227;1.999016
D1; ; ; ;228;2.006994
D1; ; ; ;229;2.014902
D1; ; ; ;230;2.023135
D1; ; ; ;231;2.031369
D1; ; ; ;232;2.039929
D1; ; ; ;233;2.047939
D1; ; ; ;234;2.056069
D1; ; ; ;235;2.064841
D1; ; ; ;236;2.072851
D1; ; ; ;237;2.080851
D1; ; ; ;238;2.089002
D1; ; ; ;239;2.097235
D1; ; ; ;240;2.10581
D1; ; ; ;241;2.113749
D1; ; ; ;242;2.121935
D1; ; ; ;243;2.130167
D1; ; ; ;244;2.138672
D1; ; ; ;245;2.146719
D1; ; ; ;246;2.154868
D1; ; ; ;247;2.163101
D1; ; ; ;248;2.171581
D1; ; ; ;249;2.179579
D1; ; ; ;250;2.187801
D1; ; ; ;251;2.19653
D1; ; ; ;252;2.204509
D1; ; ; ;253;2.212501
D1; ; ; ;254;2.220735
D1; ; ; ;255;2.229442
D1; ; ; ;256;2.237375
D1; ; ; ;257;2.245434
D1; ; ; ;258;2.253668
D1; ; ; ;259;2.262357
D1; ; ; ;260;2.270336
D1; ; ; ;261;2.278369
D1; ; ; ;262;2.286602
D1; ; ; ;263;2.294836
D1; ; ; ;264;2.303068
D1; ; ; ;265;2.311302
D1; ; ; ;266;2.319535
D1; ; ; ;267;2.328231
D1; ; ; ;268;2.33618
D1; ; ; ;269;2.344235
D1; ; ; ;270;2.353101
D1; ; ; ;271;2.360702
D1; ; ; ;272;2.369073
D1; ; ; ;273;2.378046
D1; ; ; ;274;2.385402
D1; ; ; ;275;2.394004
D1; ; ; ;276;2.402026
D1; ; ; ;277;2.410914
D1; ; ; ;278;2.418922
D1; ; ; ;279;2.426569
D1; ; ; ;280;2.434908
D1; ; ; ;281;2.443035
D1; ; ; ;282;2.451268
D1; ; ; ;283;2.459785
D1; ; ; ;284;2.467815
D1; ; ; ;285;2.475969
D1; ; ; ;286;2.484761
D1; ; ; ;287;2.492697
D1; ; ; ;288;2.500718
D1; ; ; ;289;2.509658
D1; ; ; ;290;2.517136
D1; ; ; ;291;2.525642
D1; ; ; ;292;2.533602
D1; ; ; ;293;2.541835
D1; ; ; ;294;2.550582
D1; ; ; ;295;2.558302
D1; ; ; ;296;2.566581
D1; ; ; ;297;2.574769
D1; ; ; ;298;2.583488
D1; ; ; ;299;2.591236
D1; ; ; ;300;2.599468
D1; ; ; ;301;2.608432
D1; ; ; ;302;2.616411
D1; ; ; ;303;2.624393
D1; ; ; ;304;2.632402
D1; ; ; ;305;2.640636
D1; ; ; ;306;2.649343
D1; ; ; ;307;2.657256
D1; ; ; ;308;2.665335
D1; ; ; ;309;2.674211
D1; ; ; ;310;2.682219
D1; ; ; ;311;2.690175
D1; ; ; ;312;2.698268
D1; ; ; ;313;2.706502
D1; ; ; ;314;2.714735
D1; ; ; ;315;2.723081
D1; ; ; ;316;2.732149
D1; ; ; ;317;2.740093
D1; ; ; ;318;2.747668
D1; ; ; ;319;2.755993
D1; ; ; ;320;2.764136
D1; ; ; ;321;2.772369
D1; ; ; ;322;2.780961
D1; ; ; ;323;2.788903
D1; ; ; ;324;2.797067
D1; ; ; ;325;2.805433
D1; ; ; ;326;2.813534
D1; ; ; ;327;2.821768
D1; ; ; ;328;2.830394
D1; ; ; ;329;2.838368
D1; ; ; ;330;2.846467
D1; ; ; ;331;2.854701
D1; ; ; ;332;2.863306
D1; ; ; ;333;2.871302
D1; ; ; ;334;2.880259
D1; ; ; ;335;2.887634
D1; ; ; ;336;2.896218
D1; ; ; ;337;2.904194
D1; ; ; ;338;2.912335
D1; ; ; ;339;2.92115
D1; ; ; ;340;2.928802
D1; ; ; ;341;2.937089
D1; ; ; ;342;2.945268
D1; ; ; ;343;2.953503
D1; ; ; ;344;2.961996
D1; ; ; ;345;2.970065
D1; ; ; ;346;2.978201
D1; ; ; ;347;2.986964
D1; ; ; ;348;2.994951
D1; ; ; ;349;3.002929
D1; ; ; ;350;3.011135
D1; ; ; ;351;3.019369
D1; ; ; ;352;3.027868
D1; ; ; ;353;3.035836
D1; ; ; ;354;3.044069
D1; ; ; ;355;3.052302
D1; ; ; ;356;3.060738
D1; ; ; ;357;3.068769
D1; ; ; ;358;3.07773
D1; ; ; ;359;3.085768
D1; ; ; ;360;3.093469
D1; ; ; ;361;3.101701
D1; ; ; ;362;3.109935
D1; ; ; ;363;3.118611
D1; ; ; ;364;3.126401
D1; ; ; ;365;3.134635
D1; ; ; ;366;3.142869
D1; ; ; ;367;3.151104
D1; ; ; ;368;3.159538
D1; ; ; ;369;3.167569
D1; ; ; ;370;3.175802
D1; ; ; ;371;3.184445
D1; ; ; ;372;3.192269
D1; ; ; ;373;3.200502
D1; ; ; ;374;3.209021
D1; ; ; ;375;3.216998
D1; ; ; ;376;3.225202
D1; ; ; ;377;3.233436
D1; ; ; ;378;3.241943
D1; ; ; ;379;3.249925
D1; ; ; ;380;3.258136
D1; ; ; ;381;3.266368
D1; ; ; ;382;3.274911
D1; ; ; ;383;3.282835
D1; ; ; ;384;3.291069
D1; ; ; ;385;3.299302
D1; ; ; ;386;3.307807
D1; ; ; ;387;3.315828
D1; ; ; ;388;3.324002
D1; ; ; ;389;3.332704
D1; ; ; ;390;3.340761
D1; ; ; ;391;3.348736
D1; ; ; ;392;3.356935
D1; ; ; ;393;3.365684
D1; ; ; ;394;3.37368
D1; ; ; ;395;3.381635
D1; ; ; ;396;3.39064
D1; ; ; ;397;3.398102
D1; ; ; ;398;3.406533
D1; ; ; ;399;3.414568
D1; ; ; ;400;3.422802
D1; ; ; ;401;3.431437
D1; ; ; ;402;3.439415
D1; ; ; ;403;3.448471
D1; ; ; ;404;3.455734
D1; ; ; ;405;3.464399
D1; ; ; ;406;3.472447
D1; ; ; ;407;3.480436
D1; ; ; ;408;3.488668
D1; ; ; ;409;3.497305
D1; ; ; ;410;3.505282
D1; ; ; ;411;3.513368
D1; ; ; ;412;3.522195
D1; ; ; ;413;3.529834
D1; ; ; ;414;3.53818
D1; ; ; ;415;3.54713
D1; ; ; ;416;3.554535
D1; ; ; ;417;3.563114
D1; ; ; ;418;3.571111
D1; ; ; ;419;3.579234
