D2;ActionState;timeScale;Frame;Time
D2;PREDRIVE;1;125;1.159396
D2;PREDRIVE;1;126;1.167328
D2;PREDRIVE;1;127;1.175351
D2;PREDRIVE;1;128;1.183335
D2;PREDRIVE;1;129;1.192262
D2;PREDRIVE;1;130;1.199802
D2;PREDRIVE;1;131;1.208257
D2;PREDRIVE;1;132;1.216268
D2;PREDRIVE;1;133;1.225218
D2;PREDRIVE;1;134;1.232735
D2;PREDRIVE;1;135;1.241136
D2;PREDRIVE;1;136;1.250145
D2;PREDRIVE;1;137;1.257435
D2;PREDRIVE;1;138;1.266065
D2;PREDRIVE;1;139;1.274044
D2;PREDRIVE;1;140;1.282136
D2;PREDRIVE;1;141;1.290369
D2;PREDRIVE;1;142;1.299014
D2;PREDRIVE;1;143;1.306977
D2;PREDRIVE;1;144;1.315957
D2;PREDRIVE;1;145;1.323915
D2;PREDRIVE;1;146;1.331929
D2;PREDRIVE;1;147;1.33987
D2;PREDRIVE;1;148;1.348001
D2;PREDRIVE;1;149;1.356235
D2;PREDRIVE;1;150;1.364469
D2;PREDRIVE;1;151;1.372882
D2;PREDRIVE;1;152;1.380934
D2;PREDRIVE;1;153;1.389168
D2;PREDRIVE;1;154;1.397731
D2;PREDRIVE;1;155;1.40572
D2;PREDRIVE;1;156;1.413869
D2;PREDRIVE;1;157;1.422101
D2;PREDRIVE;1;158;1.430652
D2;PREDRIVE;1;159;1.43864
D2;PREDRIVE;1;160;1.446801
D2;PREDRIVE;1;161;1.455603
D2;PREDRIVE;1;162;1.463269
D2;PREDRIVE;1;163;1.47154
D2;PREDRIVE;1;164;1.479736
D2;PREDRIVE;1;165;1.487969
D2;PREDRIVE;1;166;1.496202
D2;PREDRIVE;1;167;1.504819
D2;PREDRIVE;1;168;1.512668
D2;PREDRIVE;1;169;1.520902
D2;PREDRIVE;1;170;1.529136
D2;PREDRIVE;1;171;1.537741
D2;PREDRIVE;1;172;1.545728
D2;PREDRIVE;1;173;1.553835
D2;PREDRIVE;1;174;1.562068
D2;PREDRIVE;1;175;1.570643
D2;PREDRIVE;1;176;1.578535
D2;PREDRIVE;1;177;1.586768
D2;PREDRIVE;1;178;1.595592
D2;PREDRIVE;1;179;1.603235
D2;PREDRIVE;1;180;1.6115
D2;PREDRIVE;1;181;1.619702
D2;PREDRIVE;1;182;1.627936
D2;PREDRIVE;1;183;1.636477
D2;PREDRIVE;1;184;1.644453
D2;PREDRIVE;1;185;1.652636
D2;PREDRIVE;1;186;1.660868
D2;PREDRIVE;1;187;1.669423
D2;PREDRIVE;1;188;1.677335
D2;PREDRIVE;1;189;1.685568
D2;PREDRIVE;1;190;1.694337
D2;PREDRIVE;1;191;1.702299
D2;PREDRIVE;1;192;1.710269
D2;PREDRIVE;1;193;1.718502
D2;PREDRIVE;1;194;1.726735
D2;PREDRIVE;1;195;1.735221
D2;PREDRIVE;1;196;1.743242
D2;PREDRIVE;1;197;1.751435
D2;PREDRIVE;1;198;1.760103
D2;PREDRIVE;1;199;1.768123
D2;PREDRIVE;1;200;1.776135
D2;PREDRIVE;1;201;1.784368
D2;PREDRIVE;1;202;1.792602
D2;PREDRIVE;1;203;1.801045
D2;PREDRIVE;1;204;1.809069
D2;PREDRIVE;1;205;1.817302
D2;PREDRIVE;1;206;1.826026
D2;PREDRIVE;1;207;1.834003
D2;PREDRIVE;1;208;1.842003
D2;PREDRIVE;1;209;1.850236
D2;PREDRIVE;1;210;1.858909
D2;PREDRIVE;1;211;1.866702
D2;PREDRIVE;1;212;1.874935
D2;PREDRIVE;1;213;1.883169
D2;PREDRIVE;1;214;1.891757
D2;PREDRIVE;1;215;1.899781
D2;PREDRIVE;1;216;1.908789
D2;PREDRIVE;1;217;1.916102
D2;PREDRIVE;1;218;1.924766
D2;PREDRIVE;1;219;1.932699
D2;PREDRIVE;1;220;1.940801
D2;PREDRIVE;1;221;1.949035
D2;PREDRIVE;1;222;1.957628
D2;PREDRIVE;1;223;1.965653
D2;PREDRIVE;1;224;1.973735
D2;PREDRIVE;1;225;1.98256
D2;PREDRIVE;1;226;1.990202
D2;PREDRIVE;1;227;1.999016
D2;PREDRIVE;1;228;2.006994
D2;PREDRIVE;1;229;2.014902
D2;PREDRIVE;1;230;2.023135
D2;PREDRIVE;1;231;2.031369
D2;PREDRIVE;1;232;2.039929
D2;PREDRIVE;1;233;2.047939
D2;PREDRIVE;1;234;2.056069
D2;PREDRIVE;1;235;2.064841
D2;PREDRIVE;1;236;2.072851
D2;PREDRIVE;1;237;2.080851
D2;PREDRIVE;1;238;2.089002
D2;PREDRIVE;1;239;2.097235
D2;PREDRIVE;1;240;2.10581
D2;PREDRIVE;1;241;2.113749
D2;PREDRIVE;1;242;2.121935
D2;PREDRIVE;1;243;2.130167
D2;PREDRIVE;1;244;2.138672
D2;PREDRIVE;1;245;2.146719
D2;PREDRIVE;1;246;2.154868
D2;PREDRIVE;1;247;2.163101
D2;PREDRIVE;1;248;2.171581
D2;PREDRIVE;1;249;2.179579
D2;PREDRIVE;1;250;2.187801
D2;PREDRIVE;1;251;2.19653
D2;PREDRIVE;1;252;2.204509
D2;PREDRIVE;1;253;2.212501
D2;PREDRIVE;1;254;2.220735
D2;PREDRIVE;1;255;2.229442
D2;PREDRIVE;1;256;2.237375
D2;PREDRIVE;1;257;2.245434
D2;PREDRIVE;1;258;2.253668
D2;PREDRIVE;1;259;2.262357
D2;PREDRIVE;1;260;2.270336
D2;PREDRIVE;1;261;2.278369
D2;PREDRIVE;1;262;2.286602
D2;PREDRIVE;1;263;2.294836
D2;PREDRIVE;1;264;2.303068
D2;PREDRIVE;1;265;2.311302
D2;PREDRIVE;1;266;2.319535
D2;PREDRIVE;1;267;2.328231
D2;PREDRIVE;1;268;2.33618
D2;PREDRIVE;1;269;2.344235
D2;PREDRIVE;1;270;2.353101
D2;PREDRIVE;1;271;2.360702
D2;PREDRIVE;1;272;2.369073
D2;PREDRIVE;1;273;2.378046
D2;PREDRIVE;1;274;2.385402
D2;PREDRIVE;1;275;2.394004
D2;PREDRIVE;1;276;2.402026
D2;PREDRIVE;1;277;2.410914
D2;PREDRIVE;1;278;2.418922
D2;PREDRIVE;1;279;2.426569
D2;PREDRIVE;1;280;2.434908
D2;PREDRIVE;1;281;2.443035
D2;PREDRIVE;1;282;2.451268
D2;PREDRIVE;1;283;2.459785
D2;PREDRIVE;1;284;2.467815
D2;PREDRIVE;1;285;2.475969
D2;PREDRIVE;1;286;2.484761
D2;PREDRIVE;1;287;2.492697
D2;PREDRIVE;1;288;2.500718
D2;PREDRIVE;1;289;2.509658
D2;PREDRIVE;1;290;2.517136
D2;PREDRIVE;1;291;2.525642
D2;PREDRIVE;1;292;2.533602
D2;PREDRIVE;1;293;2.541835
D2;PREDRIVE;1;294;2.550582
D2;PREDRIVE;1;295;2.558302
D2;PREDRIVE;1;296;2.566581
D2;PREDRIVE;1;297;2.574769
D2;PREDRIVE;1;298;2.583488
D2;PREDRIVE;1;299;2.591236
D2;PREDRIVE;1;300;2.599468
D2;PREDRIVE;1;301;2.608432
D2;PREDRIVE;1;302;2.616411
D2;PREDRIVE;1;303;2.624393
D2;PREDRIVE;1;304;2.632402
D2;PREDRIVE;1;305;2.640636
D2;PREDRIVE;1;306;2.649343
D2;PREDRIVE;1;307;2.657256
D2;PREDRIVE;1;308;2.665335
D2;PREDRIVE;1;309;2.674211
D2;PREDRIVE;1;310;2.682219
D2;PREDRIVE;1;311;2.690175
D2;PREDRIVE;1;312;2.698268
D2;PREDRIVE;1;313;2.706502
D2;PREDRIVE;1;314;2.714735
D2;PREDRIVE;1;315;2.723081
D2;PREDRIVE;1;316;2.732149
D2;PREDRIVE;1;317;2.740093
D2;PREDRIVE;1;318;2.747668
D2;PREDRIVE;1;319;2.755993
D2;PREDRIVE;1;320;2.764136
D2;PREDRIVE;1;321;2.772369
D2;PREDRIVE;1;322;2.780961
D2;PREDRIVE;1;323;2.788903
D2;PREDRIVE;1;324;2.797067
D2;PREDRIVE;1;325;2.805433
D2;PREDRIVE;1;326;2.813534
D2;PREDRIVE;1;327;2.821768
D2;PREDRIVE;1;328;2.830394
D2;PREDRIVE;1;329;2.838368
D2;PREDRIVE;1;330;2.846467
D2;PREDRIVE;1;331;2.854701
D2;PREDRIVE;1;332;2.863306
D2;PREDRIVE;1;333;2.871302
D2;PREDRIVE;1;334;2.880259
D2;PREDRIVE;1;335;2.887634
D2;PREDRIVE;1;336;2.896218
D2;PREDRIVE;1;337;2.904194
D2;PREDRIVE;1;338;2.912335
D2;PREDRIVE;1;339;2.92115
D2;PREDRIVE;1;340;2.928802
D2;PREDRIVE;1;341;2.937089
D2;PREDRIVE;1;342;2.945268
D2;PREDRIVE;1;343;2.953503
D2;PREDRIVE;1;344;2.961996
D2;PREDRIVE;1;345;2.970065
D2;PREDRIVE;1;346;2.978201
D2;PREDRIVE;1;347;2.986964
D2;PREDRIVE;1;348;2.994951
D2;PREDRIVE;1;349;3.002929
D2;PREDRIVE;1;350;3.011135
D2;PREDRIVE;1;351;3.019369
D2;PREDRIVE;1;352;3.027868
D2;PREDRIVE;1;353;3.035836
D2;PREDRIVE;1;354;3.044069
D2;PREDRIVE;1;355;3.052302
D2;PREDRIVE;1;356;3.060738
D2;PREDRIVE;1;357;3.068769
D2;PREDRIVE;1;358;3.07773
D2;PREDRIVE;1;359;3.085768
D2;PREDRIVE;1;360;3.093469
D2;PREDRIVE;1;361;3.101701
D2;PREDRIVE;1;362;3.109935
D2;PREDRIVE;1;363;3.118611
D2;PREDRIVE;1;364;3.126401
D2;PREDRIVE;1;365;3.134635
D2;PREDRIVE;1;366;3.142869
D2;PREDRIVE;1;367;3.151104
D2;PREDRIVE;1;368;3.159538
D2;PREDRIVE;1;369;3.167569
D2;PREDRIVE;1;370;3.175802
D2;PREDRIVE;1;371;3.184445
D2;PREDRIVE;1;372;3.192269
D2;PREDRIVE;1;373;3.200502
D2;PREDRIVE;1;374;3.209021
D2;PREDRIVE;1;375;3.216998
D2;PREDRIVE;1;376;3.225202
D2;PREDRIVE;1;377;3.233436
D2;PREDRIVE;1;378;3.241943
D2;PREDRIVE;1;379;3.249925
D2;PREDRIVE;1;380;3.258136
D2;PREDRIVE;1;381;3.266368
D2;PREDRIVE;1;382;3.274911
D2;PREDRIVE;1;383;3.282835
D2;PREDRIVE;1;384;3.291069
D2;PREDRIVE;1;385;3.299302
D2;PREDRIVE;1;386;3.307807
D2;PREDRIVE;1;387;3.315828
D2;PREDRIVE;1;388;3.324002
D2;PREDRIVE;1;389;3.332704
D2;PREDRIVE;1;390;3.340761
D2;PREDRIVE;1;391;3.348736
D2;PREDRIVE;1;392;3.356935
D2;PREDRIVE;1;393;3.365684
D2;PREDRIVE;1;394;3.37368
D2;PREDRIVE;1;395;3.381635
D2;PREDRIVE;1;396;3.39064
D2;PREDRIVE;1;397;3.398102
D2;PREDRIVE;1;398;3.406533
D2;PREDRIVE;1;399;3.414568
D2;PREDRIVE;1;400;3.422802
D2;PREDRIVE;1;401;3.431437
D2;PREDRIVE;1;402;3.439415
D2;PREDRIVE;1;403;3.448471
D2;PREDRIVE;1;404;3.455734
D2;PREDRIVE;1;405;3.464399
D2;PREDRIVE;1;406;3.472447
D2;PREDRIVE;1;407;3.480436
D2;PREDRIVE;1;408;3.488668
D2;PREDRIVE;1;409;3.497305
D2;PREDRIVE;1;410;3.505282
D2;PREDRIVE;1;411;3.513368
D2;PREDRIVE;1;412;3.522195
D2;PREDRIVE;1;413;3.529834
D2;PREDRIVE;1;414;3.53818
D2;PREDRIVE;1;415;3.54713
D2;PREDRIVE;1;416;3.554535
D2;PREDRIVE;1;417;3.563114
D2;PREDRIVE;1;418;3.571111
D2;PREDRIVE;1;419;3.579234
