D1;Distance;Position;Velocity;Frame;Time
D1; ; ; ;188;1.653821
D1; ; ; ;189;1.661709
D1; ; ; ;190;1.669929
D1; ; ; ;191;1.678163
D1; ; ; ;192;1.686677
D1; ; ; ;193;1.694662
D1; ; ; ;194;1.702863
D1; ; ; ;195;1.711097
D1; ; ; ;196;1.719592
D1; ; ; ;197;1.727563
D1; ; ; ;198;1.735797
D1; ; ; ;199;1.744029
D1; ; ; ;200;1.752517
D1; ; ; ;201;1.76051
D1; ; ; ;202;1.768729
D1; ; ; ;203;1.777439
D1; ; ; ;204;1.785411
D1; ; ; ;205;1.793429
D1; ; ; ;206;1.801663
D1; ; ; ;207;1.810411
D1; ; ; ;208;1.81813
D1; ; ; ;209;1.826363
D1; ; ; ;210;1.834597
D1; ; ; ;211;1.843346
D1; ; ; ;212;1.851064
D1; ; ; ;213;1.859296
D1; ; ; ;214;1.867529
D1; ; ; ;215;1.876208
D1; ; ; ;216;1.884217
D1; ; ; ;217;1.89223
D1; ; ; ;218;1.900463
D1; ; ; ;219;1.909121
D1; ; ; ;220;1.917075
D1; ; ; ;221;1.925163
D1; ; ; ;222;1.93398
D1; ; ; ;223;1.94163
D1; ; ; ;224;1.949978
D1; ; ; ;225;1.958096
D1; ; ; ;226;1.966925
D1; ; ; ;227;1.974563
D1; ; ; ;228;1.982915
D1; ; ; ;229;1.991029
D1; ; ; ;230;1.999262
D1; ; ; ;231;2.007868
D1; ; ; ;232;2.015844
D1; ; ; ;233;2.023962
D1; ; ; ;234;2.032195
D1; ; ; ;235;2.040767
D1; ; ; ;236;2.048661
D1; ; ; ;237;2.056895
D1; ; ; ;238;2.065129
D1; ; ; ;239;2.073362
D1; ; ; ;240;2.081684
D1; ; ; ;241;2.08983
D1; ; ; ;242;2.098062
D1; ; ; ;243;2.106617
D1; ; ; ;244;2.114598
D1; ; ; ;245;2.122763
D1; ; ; ;246;2.131532
D1; ; ; ;247;2.139229
D1; ; ; ;248;2.147515
D1; ; ; ;249;2.156046
D1; ; ; ;250;2.164025
D1; ; ; ;251;2.172163
D1; ; ; ;252;2.180397
D1; ; ; ;253;2.188941
D1; ; ; ;254;2.196945
D1; ; ; ;255;2.205096
D1; ; ; ;256;2.21333
D1; ; ; ;257;2.221831
D1; ; ; ;258;2.229797
D1; ; ; ;259;2.238819
D1; ; ; ;260;2.246263
D1; ; ; ;261;2.254795
D1; ; ; ;262;2.26273
D1; ; ; ;263;2.270963
D1; ; ; ;264;2.279693
D1; ; ; ;265;2.287678
D1; ; ; ;266;2.295663
D1; ; ; ;267;2.303897
D1; ; ; ;268;2.31213
D1; ; ; ;269;2.320589
D1; ; ; ;270;2.328597
D1; ; ; ;271;2.336829
D1; ; ; ;272;2.345063
D1; ; ; ;273;2.353297
D1; ; ; ;274;2.361529
D1; ; ; ;275;2.370054
D1; ; ; ;276;2.378083
D1; ; ; ;277;2.38623
D1; ; ; ;278;2.394994
D1; ; ; ;279;2.402935
D1; ; ; ;280;2.41093
D1; ; ; ;281;2.419163
D1; ; ; ;282;2.427936
D1; ; ; ;283;2.43563
D1; ; ; ;284;2.443863
D1; ; ; ;285;2.452163
D1; ; ; ;286;2.46033
D1; ; ; ;287;2.468564
D1; ; ; ;288;2.477057
D1; ; ; ;289;2.48506
D1; ; ; ;290;2.493263
D1; ; ; ;291;2.501497
D1; ; ; ;292;2.510001
D1; ; ; ;293;2.518004
D1; ; ; ;294;2.526196
D1; ; ; ;295;2.53443
D1; ; ; ;296;2.542901
D1; ; ; ;297;2.550897
D1; ; ; ;298;2.55913
D1; ; ; ;299;2.567364
D1; ; ; ;300;2.575822
D1; ; ; ;301;2.58383
D1; ; ; ;302;2.592083
D1; ; ; ;303;2.600739
D1; ; ; ;304;2.608739
D1; ; ; ;305;2.616763
D1; ; ; ;306;2.624997
D1; ; ; ;307;2.633689
D1; ; ; ;308;2.64167
D1; ; ; ;309;2.649696
D1; ; ; ;310;2.658575
D1; ; ; ;311;2.666163
D1; ; ; ;312;2.67451
D1; ; ; ;313;2.68263
D1; ; ; ;314;2.691539
D1; ; ; ;315;2.699096
D1; ; ; ;316;2.707329
D1; ; ; ;317;2.715562
D1; ; ; ;318;2.723796
D1; ; ; ;319;2.732386
D1; ; ; ;320;2.740404
D1; ; ; ;321;2.748496
D1; ; ; ;322;2.756729
D1; ; ; ;323;2.765023
D1; ; ; ;324;2.773196
D1; ; ; ;325;2.781943
D1; ; ; ;326;2.789937
D1; ; ; ;327;2.797898
D1; ; ; ;328;2.806129
D1; ; ; ;329;2.814363
D1; ; ; ;330;2.822597
D1; ; ; ;331;2.830868
D1; ; ; ;332;2.839062
D1; ; ; ;333;2.847296
D1; ; ; ;334;2.855804
D1; ; ; ;335;2.863763
D1; ; ; ;336;2.871997
D1; ; ; ;337;2.880672
D1; ; ; ;338;2.888463
D1; ; ; ;339;2.896696
D1; ; ; ;340;2.904929
D1; ; ; ;341;2.913599
D1; ; ; ;342;2.921596
D1; ; ; ;343;2.92963
D1; ; ; ;344;2.937863
D1; ; ; ;345;2.946503
D1; ; ; ;346;2.954441
D1; ; ; ;347;2.962563
D1; ; ; ;348;2.970796
D1; ; ; ;349;2.97941
D1; ; ; ;350;2.987382
D1; ; ; ;351;2.995496
D1; ; ; ;352;3.00373
D1; ; ; ;353;3.012281
D1; ; ; ;354;3.020292
D1; ; ; ;355;3.02843
D1; ; ; ;356;3.036663
D1; ; ; ;357;3.045223
D1; ; ; ;358;3.053255
D1; ; ; ;359;3.061363
D1; ; ; ;360;3.069596
D1; ; ; ;361;3.078165
D1; ; ; ;362;3.086144
D1; ; ; ;363;3.095102
D1; ; ; ;364;3.102529
D1; ; ; ;365;3.111059
D1; ; ; ;366;3.119035
D1; ; ; ;367;3.12723
D1; ; ; ;368;3.136048
D1; ; ; ;369;3.143697
D1; ; ; ;370;3.151984
D1; ; ; ;371;3.160914
D1; ; ; ;372;3.168396
D1; ; ; ;373;3.176907
D1; ; ; ;374;3.184894
D1; ; ; ;375;3.193096
D1; ; ; ;376;3.201816
D1; ; ; ;377;3.209837
D1; ; ; ;378;3.217796
D1; ; ; ;379;3.22603
D1; ; ; ;380;3.234263
D1; ; ; ;381;3.242695
D1; ; ; ;382;3.25073
D1; ; ; ;383;3.258963
D1; ; ; ;384;3.267666
D1; ; ; ;385;3.275612
D1; ; ; ;386;3.283663
D1; ; ; ;387;3.291896
D1; ; ; ;388;3.300593
D1; ; ; ;389;3.308526
D1; ; ; ;390;3.316597
D1; ; ; ;391;3.32483
D1; ; ; ;392;3.333497
D1; ; ; ;393;3.341407
D1; ; ; ;394;3.349529
D1; ; ; ;395;3.357764
D1; ; ; ;396;3.36636
D1; ; ; ;397;3.374348
D1; ; ; ;398;3.382463
D1; ; ; ;399;3.390696
D1; ; ; ;400;3.399276
D1; ; ; ;401;3.407267
D1; ; ; ;402;3.416232
D1; ; ; ;403;3.42363
D1; ; ; ;404;3.432221
D1; ; ; ;405;3.440164
D1; ; ; ;406;3.448328
D1; ; ; ;407;3.456562
D1; ; ; ;408;3.465105
D1; ; ; ;409;3.473082
D1; ; ; ;410;3.481263
D1; ; ; ;411;3.48962
D1; ; ; ;412;3.497729
D1; ; ; ;413;3.505962
D1; ; ; ;414;3.514196
D1; ; ; ;415;3.52253
D1; ; ; ;416;3.530661
D1; ; ; ;417;3.539501
D1; ; ; ;418;3.547486
D1; ; ; ;419;3.555362
D1; ; ; ;420;3.563596
D1; ; ; ;421;3.57183
D1; ; ; ;422;3.580408
D1; ; ; ;423;3.588357
D1; ; ; ;424;3.596529
D1; ; ; ;425;3.60528
D1; ; ; ;426;3.612995
D1; ; ; ;427;3.621326
D1; ; ; ;428;3.629463
D1; ; ; ;429;3.637696
D1; ; ; ;430;3.646227
D1; ; ; ;431;3.654173
D1; ; ; ;432;3.662666
D1; ; ; ;433;3.67064
D1; ; ; ;434;3.678864
D1; ; ; ;435;3.68761
D1; ; ; ;436;3.695498
D1; ; ; ;437;3.703563
D1; ; ; ;438;3.711796
D1; ; ; ;439;3.720472
D1; ; ; ;440;3.728464
D1; ; ; ;441;3.736496
D1; ; ; ;442;3.74473
D1; ; ; ;443;3.75339
D1; ; ; ;444;3.761387
D1; ; ; ;445;3.76943
D1; ; ; ;446;3.777663
D1; ; ; ;447;3.786281
D1; ; ; ;448;3.794306
D1; ; ; ;449;3.802363
D1; ; ; ;450;3.810595
D1; ; ; ;451;3.819238
D1; ; ; ;452;3.827187
D1; ; ; ;453;3.835296
D1; ; ; ;454;3.84353
D1; ; ; ;455;3.852145
D1; ; ; ;456;3.860093
D1; ; ; ;457;3.86823
D1; ; ; ;458;3.876463
D1; ; ; ;459;3.88502
D1; ; ; ;460;3.89306
D1; ; ; ;461;3.901162
D1; ; ; ;462;3.909397
D1; ; ; ;463;3.917979
D1; ; ; ;464;3.925978
D1; ; ; ;465;3.934096
D1; ; ; ;466;3.94233
D1; ; ; ;467;3.950877
D1; ; ; ;468;3.95886
D1; ; ; ;469;3.967637
D1; ; ; ;470;3.975264
D1; ; ; ;471;3.983496
D1; ; ; ;472;3.992078
D1; ; ; ;473;4.00006
D1; ; ; ;474;4.008197
D1; ; ; ;475;4.016429
D1; ; ; ;476;4.024943
D1; ; ; ;477;4.032949
D1; ; ; ;478;4.04113
D1; ; ; ;479;4.049929
D1; ; ; ;480;4.057887
D1; ; ; ;481;4.065916
D1; ; ; ;482;4.074062
D1; ; ; ;483;4.082911
D1; ; ; ;484;4.090529
D1; ; ; ;485;4.098879
D1; ; ; ;486;4.107802
D1; ; ; ;487;4.11523
D1; ; ; ;488;4.123761
D1; ; ; ;489;4.131702
D1; ; ; ;490;4.139929
D1; ; ; ;491;4.148163
D1; ; ; ;492;4.156659
D1; ; ; ;493;4.16463
D1; ; ; ;494;4.173611
D1; ; ; ;495;4.181537
D1; ; ; ;496;4.189567
D1; ; ; ;497;4.197562
D1; ; ; ;498;4.205796
D1; ; ; ;499;4.21447
D1; ; ; ;500;4.222263
D1; ; ; ;501;4.230496
D1; ; ; ;502;4.23873
D1; ; ; ;503;4.247399
D1; ; ; ;504;4.255195
D1; ; ; ;505;4.263941
D1; ; ; ;506;4.27188
D1; ; ; ;507;4.279902
D1; ; ; ;508;4.288129
D1; ; ; ;509;4.296362
D1; ; ; ;510;4.304801
D1; ; ; ;511;4.312829
D1; ; ; ;512;4.321063
D1; ; ; ;513;4.329773
D1; ; ; ;514;4.337741
D1; ; ; ;515;4.345763
D1; ; ; ;516;4.354666
D1; ; ; ;517;4.362711
D1; ; ; ;518;4.370462
D1; ; ; ;519;4.378696
D1; ; ; ;520;4.38693
D1; ; ; ;521;4.395567
D1; ; ; ;522;4.403541
D1; ; ; ;523;4.41163
D1; ; ; ;524;4.420518
D1; ; ; ;525;4.428097
D1; ; ; ;526;4.436476
D1; ; ; ;527;4.444563
D1; ; ; ;528;4.452796
D1; ; ; ;529;4.461382
D1; ; ; ;530;4.469263
D1; ; ; ;531;4.477496
D1; ; ; ;532;4.48573
D1; ; ; ;533;4.494322
D1; ; ; ;534;4.502311
D1; ; ; ;535;4.510429
D1; ; ; ;536;4.518663
D1; ; ; ;537;4.527198
D1; ; ; ;538;4.535195
D1; ; ; ;539;4.543363
D1; ; ; ;540;4.551597
D1; ; ; ;541;4.560163
D1; ; ; ;542;4.568063
D1; ; ; ;543;4.576296
D1; ; ; ;544;4.584529
D1; ; ; ;545;4.593052
D1; ; ; ;546;4.601027
D1; ; ; ;547;4.60923
D1; ; ; ;548;4.617464
D1; ; ; ;549;4.625934
D1; ; ; ;550;4.633929
D1; ; ; ;551;4.642163
D1; ; ; ;552;4.650397
D1; ; ; ;553;4.658902
D1; ; ; ;554;4.666863
D1; ; ; ;555;4.675097
D1; ; ; ;556;4.683843
D1; ; ; ;557;4.69173
D1; ; ; ;558;4.699798
D1; ; ; ;559;4.70803
D1; ; ; ;560;4.716702
D1; ; ; ;561;4.724672
D1; ; ; ;562;4.732729
D1; ; ; ;563;4.740963
D1; ; ; ;564;4.749606
D1; ; ; ;565;4.757576
D1; ; ; ;566;4.765663
D1; ; ; ;567;4.774573
D1; ; ; ;568;4.782584
D1; ; ; ;569;4.790488
D1; ; ; ;570;4.798597
D1; ; ; ;571;4.80683
D1; ; ; ;572;4.815405
D1; ; ; ;573;4.823452
D1; ; ; ;574;4.831529
D1; ; ; ;575;4.839763
D1; ; ; ;576;4.848341
D1; ; ; ;577;4.856231
D1; ; ; ;578;4.864463
D1; ; ; ;579;4.872697
D1; ; ; ;580;4.881258
D1; ; ; ;581;4.8892
D1; ; ; ;582;4.897398
D1; ; ; ;583;4.906155
D1; ; ; ;584;4.914155
D1; ; ; ;585;4.922142
D1; ; ; ;586;4.931152
D1; ; ; ;587;4.938562
D1; ; ; ;588;4.946796
D1; ; ; ;589;4.95507
D1; ; ; ;590;4.963263
D1; ; ; ;591;4.971496
D1; ; ; ;592;4.979729
D1; ; ; ;593;4.987992
D1; ; ; ;594;4.996195
D1; ; ; ;595;5.004428
D1; ; ; ;596;5.012969
D1; ; ; ;597;5.020904
D1; ; ; ;598;5.029129
D1; ; ; ;599;5.037362
D1; ; ; ;600;5.045897
D1; ; ; ;601;5.053829
D1; ; ; ;602;5.062838
D1; ; ; ;603;5.070296
D1; ; ; ;604;5.078734
D1; ; ; ;605;5.086762
D1; ; ; ;606;5.095721
D1; ; ; ;607;5.10371
D1; ; ; ;608;5.111463
D1; ; ; ;609;5.119697
D1; ; ; ;610;5.12793
D1; ; ; ;611;5.136642
D1; ; ; ;612;5.144397
D1; ; ; ;613;5.15263
D1; ; ; ;614;5.160863
D1; ; ; ;615;5.169543
D1; ; ; ;616;5.177527
D1; ; ; ;617;5.185562
D1; ; ; ;618;5.193796
D1; ; ; ;619;5.202465
D1; ; ; ;620;5.210428
D1; ; ; ;621;5.218497
D1; ; ; ;622;5.22673
D1; ; ; ;623;5.235391
D1; ; ; ;624;5.243361
D1; ; ; ;625;5.25143
D1; ; ; ;626;5.259663
D1; ; ; ;627;5.268252
D1; ; ; ;628;5.276278
D1; ; ; ;629;5.284363
D1; ; ; ;630;5.292596
D1; ; ; ;631;5.30117
D1; ; ; ;632;5.30915
D1; ; ; ;633;5.317296
D1; ; ; ;634;5.32553
D1; ; ; ;635;5.334139
D1; ; ; ;636;5.342112
D1; ; ; ;637;5.35023
D1; ; ; ;638;5.358464
D1; ; ; ;639;5.36703
D1; ; ; ;640;5.375065
D1; ; ; ;641;5.383162
D1; ; ; ;642;5.391397
D1; ; ; ;643;5.399945
D1; ; ; ;644;5.407928
D1; ; ; ;645;5.416096
D1; ; ; ;646;5.42433
D1; ; ; ;647;5.432857
D1; ; ; ;648;5.440836
D1; ; ; ;649;5.44903
D1; ; ; ;650;5.457813
D1; ; ; ;651;5.465794
D1; ; ; ;652;5.474318
D1; ; ; ;653;5.481963
D1; ; ; ;654;5.490327
D1; ; ; ;655;5.49843
D1; ; ; ;656;5.506663
D1; ; ; ;657;5.515225
D1; ; ; ;658;5.52316
D1; ; ; ;659;5.532181
D1; ; ; ;660;5.539597
D1; ; ; ;661;5.548101
D1; ; ; ;662;5.556084
D1; ; ; ;663;5.564297
D1; ; ; ;664;5.572598
D1; ; ; ;665;5.580763
D1; ; ; ;666;5.589535
D1; ; ; ;667;5.597478
D1; ; ; ;668;5.605475
D1; ; ; ;669;5.613696
D1; ; ; ;670;5.622405
D1; ; ; ;671;5.630416
D1; ; ; ;672;5.638397
D1; ; ; ;673;5.646629
D1; ; ; ;674;5.654861
D1; ; ; ;675;5.663273
D1; ; ; ;676;5.671329
D1; ; ; ;677;5.67979
D1; ; ; ;678;5.687796
D1; ; ; ;679;5.696769
D1; ; ; ;680;5.704725
D1; ; ; ;681;5.71271
D1; ; ; ;682;5.720729
D1; ; ; ;683;5.728962
D1; ; ; ;684;5.73764
D1; ; ; ;685;5.745663
D1; ; ; ;686;5.753662
D1; ; ; ;687;5.762567
D1; ; ; ;688;5.770129
D1; ; ; ;689;5.778567
D1; ; ; ;690;5.786596
D1; ; ; ;691;5.794829
D1; ; ; ;692;5.803525
D1; ; ; ;693;5.811497
D1; ; ; ;694;5.81953
D1; ; ; ;695;5.827763
D1; ; ; ;696;5.836405
D1; ; ; ;697;5.844391
D1; ; ; ;698;5.852463
D1; ; ; ;699;5.860696
D1; ; ; ;700;5.86933
D1; ; ; ;701;5.877301
D1; ; ; ;702;5.885396
D1; ; ; ;703;5.89363
D1; ; ; ;704;5.902234
D1; ; ; ;705;5.91019
D1; ; ; ;706;5.91833
D1; ; ; ;707;5.926562
D1; ; ; ;708;5.93514
D1; ; ; ;709;5.943134
D1; ; ; ;710;5.951263
D1; ; ; ;711;5.959496
D1; ; ; ;712;5.968029
D1; ; ; ;713;5.976002
D1; ; ; ;714;5.984196
D1; ; ; ;715;5.99243
D1; ; ; ;716;6.000959
D1; ; ; ;717;6.008955
D1; ; ; ;718;6.01713
D1; ; ; ;719;6.025363
D1; ; ; ;720;6.033876
D1; ; ; ;721;6.041832
D1; ; ; ;722;6.050063
D1; ; ; ;723;6.058296
D1; ; ; ;724;6.066792
D1; ; ; ;725;6.074769
D1; ; ; ;726;6.082996
D1; ; ; ;727;6.09123
D1; ; ; ;728;6.099669
D1; ; ; ;729;6.107696
D1; ; ; ;730;6.115929
D1; ; ; ;731;6.124613
D1; ; ; ;732;6.132621
D1; ; ; ;733;6.14063
D1; ; ; ;734;6.148863
D1; ; ; ;735;6.157543
D1; ; ; ;736;6.165528
D1; ; ; ;737;6.173563
D1; ; ; ;738;6.181797
D1; ; ; ;739;6.190424
D1; ; ; ;740;6.198395
D1; ; ; ;741;6.206497
D1; ; ; ;742;6.21473
D1; ; ; ;743;6.223398
D1; ; ; ;744;6.231381
D1; ; ; ;745;6.23943
D1; ; ; ;746;6.248271
D1; ; ; ;747;6.255897
D1; ; ; ;748;6.264211
D1; ; ; ;749;6.272364
D1; ; ; ;750;6.281192
D1; ; ; ;751;6.28883
D1; ; ; ;752;6.297135
D1; ; ; ;753;6.305296
D1; ; ; ;754;6.31353
D1; ; ; ;755;6.322049
D1; ; ; ;756;6.330025
D1; ; ; ;757;6.33823
D1; ; ; ;758;6.347013
D1; ; ; ;759;6.35506
D1; ; ; ;760;6.36294
D1; ; ; ;761;6.371913
D1; ; ; ;762;6.37991
D1; ; ; ;763;6.38764
D1; ; ; ;764;6.395863
D1; ; ; ;765;6.404095
D1; ; ; ;766;6.412824
D1; ; ; ;767;6.42081
D1; ; ; ;768;6.428796
D1; ; ; ;769;6.437028
D1; ; ; ;770;6.445745
D1; ; ; ;771;6.453744
D1; ; ; ;772;6.461762
D1; ; ; ;773;6.469963
D1; ; ; ;774;6.478642
D1; ; ; ;775;6.486666
D1; ; ; ;776;6.494661
D1; ; ; ;777;6.502895
D1; ; ; ;778;6.511631
D1; ; ; ;779;6.51958
D1; ; ; ;780;6.527596
D1; ; ; ;781;6.53583
D1; ; ; ;782;6.544062
D1; ; ; ;783;6.55249
D1; ; ; ;784;6.560529
D1; ; ; ;785;6.568764
D1; ; ; ;786;6.577433
D1; ; ; ;787;6.58523
D1; ; ; ;788;6.593463
D1; ; ; ;789;6.60214
D1; ; ; ;790;6.610118
D1; ; ; ;791;6.618163
D1; ; ; ;792;6.626396
D1; ; ; ;793;6.635035
D1; ; ; ;794;6.643042
D1; ; ; ;795;6.652008
D1; ; ; ;796;6.65995
D1; ; ; ;797;6.667563
D1; ; ; ;798;6.675944
D1; ; ; ;799;6.68403
D1; ; ; ;800;6.692263
D1; ; ; ;801;6.700876
D1; ; ; ;802;6.708853
D1; ; ; ;803;6.716963
D1; ; ; ;804;6.725197
D1; ; ; ;805;6.733807
D1; ; ; ;806;6.741742
D1; ; ; ;807;6.749897
D1; ; ; ;808;6.75813
D1; ; ; ;809;6.766695
D1; ; ; ;810;6.774635
D1; ; ; ;811;6.78283
D1; ; ; ;812;6.791638
D1; ; ; ;813;6.799565
D1; ; ; ;814;6.807559
D1; ; ; ;815;6.815763
D1; ; ; ;816;6.823997
D1; ; ; ;817;6.832502
D1; ; ; ;818;6.840464
D1; ; ; ;819;6.848697
D1; ; ; ;820;6.857419
D1; ; ; ;821;6.865163
D1; ; ; ;822;6.873435
D1; ; ; ;823;6.882165
D1; ; ; ;824;6.890137
D1; ; ; ;825;6.898096
D1; ; ; ;826;6.90633
D1; ; ; ;827;6.914563
D1; ; ; ;828;6.923069
D1; ; ; ;829;6.93103
D1; ; ; ;830;6.939263
D1; ; ; ;831;6.94792
D1; ; ; ;832;6.955983
D1; ; ; ;833;6.963964
D1; ; ; ;834;6.972898
D1; ; ; ;835;6.98043
D1; ; ; ;836;6.988663
D1; ; ; ;837;6.997372
D1; ; ; ;838;7.005304
D1; ; ; ;839;7.013363
D1; ; ; ;840;7.021597
D1; ; ; ;841;7.030269
D1; ; ; ;842;7.038246
D1; ; ; ;843;7.047258
D1; ; ; ;844;7.054529
D1; ; ; ;845;7.062764
D1; ; ; ;846;7.071134
D1; ; ; ;847;7.07923
D1; ; ; ;848;7.087464
D1; ; ; ;849;7.0961
D1; ; ; ;850;7.104074
D1; ; ; ;851;7.112163
D1; ; ; ;852;7.12097
D1; ; ; ;853;7.128945
D1; ; ; ;854;7.136962
D1; ; ; ;855;7.145096
D1; ; ; ;856;7.153329
D1; ; ; ;857;7.161856
D1; ; ; ;858;7.169796
D1; ; ; ;859;7.178029
D1; ; ; ;860;7.186842
D1; ; ; ;861;7.194794
D1; ; ; ;862;7.20278
D1; ; ; ;863;7.211727
D1; ; ; ;864;7.219759
D1; ; ; ;865;7.227744
D1; ; ; ;866;7.235698
