D2;ActionState;timeScale;Frame;Time
D2;DRIVE;1;5273;43.73396
D2;DRIVE;1;5274;43.74189
D2;DRIVE;1;5275;43.74991
D2;DRIVE;1;5276;43.7579
D2;DRIVE;1;5277;43.76683
D2;DRIVE;1;5278;43.77485
D2;DRIVE;1;5279;43.78279
D2;DRIVE;1;5280;43.79083
D2;DRIVE;1;5281;43.79906
D2;DRIVE;1;5282;43.80775
D2;DRIVE;1;5283;43.81553
D2;DRIVE;1;5284;43.82376
D2;DRIVE;1;5285;43.832
D2;DRIVE;1;5286;43.84067
D2;DRIVE;1;5287;43.84859
D2;DRIVE;1;5288;43.8567
D2;DRIVE;1;5289;43.86493
D2;DRIVE;1;5290;43.87317
D2;DRIVE;1;5291;43.8814
D2;DRIVE;1;5292;43.88963
D2;DRIVE;1;5293;43.8981
D2;DRIVE;1;5294;43.9061
D2;DRIVE;1;5295;43.91509
D2;DRIVE;1;5296;43.92305
D2;DRIVE;1;5297;43.93102
D2;DRIVE;1;5298;43.93903
D2;DRIVE;1;5299;43.94726
D2;DRIVE;1;5300;43.95591
D2;DRIVE;1;5301;43.96373
D2;DRIVE;1;5302;43.97196
D2;DRIVE;1;5303;43.9802
D2;DRIVE;1;5304;43.98849
D2;DRIVE;1;5305;43.99666
D2;DRIVE;1;5306;44.00489
D2;DRIVE;1;5307;44.01342
D2;DRIVE;1;5308;44.02138
D2;DRIVE;1;5309;44.03035
D2;DRIVE;1;5310;44.03835
D2;DRIVE;1;5311;44.04625
D2;DRIVE;1;5312;44.0543
D2;DRIVE;1;5313;44.06253
D2;DRIVE;1;5314;44.07128
D2;DRIVE;1;5315;44.0792
D2;DRIVE;1;5316;44.08723
D2;DRIVE;1;5317;44.09546
D2;DRIVE;1;5318;44.10369
D2;DRIVE;1;5319;44.11215
D2;DRIVE;1;5320;44.12016
D2;DRIVE;1;5321;44.1284
D2;DRIVE;1;5322;44.13663
D2;DRIVE;1;5323;44.14508
D2;DRIVE;1;5324;44.1531
D2;DRIVE;1;5325;44.16133
D2;DRIVE;1;5326;44.17003
D2;DRIVE;1;5327;44.17792
D2;DRIVE;1;5328;44.18604
D2;DRIVE;1;5329;44.19489
D2;DRIVE;1;5330;44.20291
D2;DRIVE;1;5331;44.21091
D2;DRIVE;1;5332;44.21896
D2;DRIVE;1;5333;44.22783
D2;DRIVE;1;5334;44.23585
D2;DRIVE;1;5335;44.24379
D2;DRIVE;1;5336;44.25276
D2;DRIVE;1;5337;44.26076
D2;DRIVE;1;5338;44.26873
D2;DRIVE;1;5339;44.27671
D2;DRIVE;1;5340;44.28483
D2;DRIVE;1;5341;44.29369
D2;DRIVE;1;5342;44.30166
D2;DRIVE;1;5343;44.30956
D2;DRIVE;1;5344;44.31776
D2;DRIVE;1;5345;44.326
D2;DRIVE;1;5346;44.33453
D2;DRIVE;1;5347;44.34254
D2;DRIVE;1;5348;44.35155
D2;DRIVE;1;5349;44.35893
D2;DRIVE;1;5350;44.36716
D2;DRIVE;1;5351;44.37545
D2;DRIVE;1;5352;44.38363
D2;DRIVE;1;5353;44.39186
D2;DRIVE;1;5354;44.4004
D2;DRIVE;1;5355;44.40837
D2;DRIVE;1;5356;44.41656
D2;DRIVE;1;5357;44.4248
D2;DRIVE;1;5358;44.4333
D2;DRIVE;1;5359;44.44127
D2;DRIVE;1;5360;44.4495
D2;DRIVE;1;5361;44.45823
D2;DRIVE;1;5362;44.4662
D2;DRIVE;1;5363;44.4742
D2;DRIVE;1;5364;44.48243
D2;DRIVE;1;5365;44.49067
D2;DRIVE;1;5366;44.49913
D2;DRIVE;1;5367;44.50713
D2;DRIVE;1;5368;44.51538
D2;DRIVE;1;5369;44.5236
D2;DRIVE;1;5370;44.532
D2;DRIVE;1;5371;44.54007
D2;DRIVE;1;5372;44.5483
D2;DRIVE;1;5373;44.55653
D2;DRIVE;1;5374;44.56492
D2;DRIVE;1;5375;44.573
D2;DRIVE;1;5376;44.58123
D2;DRIVE;1;5377;44.58947
D2;DRIVE;1;5378;44.59782
D2;DRIVE;1;5379;44.60593
D2;DRIVE;1;5380;44.61417
D2;DRIVE;1;5381;44.62273
D2;DRIVE;1;5382;44.63071
D2;DRIVE;1;5383;44.63887
D2;DRIVE;1;5384;44.6477
D2;DRIVE;1;5385;44.65564
D2;DRIVE;1;5386;44.66362
D2;DRIVE;1;5387;44.67179
D2;DRIVE;1;5388;44.68061
D2;DRIVE;1;5389;44.68857
D2;DRIVE;1;5390;44.69656
D2;DRIVE;1;5391;44.70473
D2;DRIVE;1;5392;44.71354
D2;DRIVE;1;5393;44.7212
D2;DRIVE;1;5394;44.7295
D2;DRIVE;1;5395;44.73845
D2;DRIVE;1;5396;44.7459
D2;DRIVE;1;5397;44.75445
D2;DRIVE;1;5398;44.76236
D2;DRIVE;1;5399;44.7706
D2;DRIVE;1;5400;44.77938
D2;DRIVE;1;5401;44.78706
D2;DRIVE;1;5402;44.7953
D2;DRIVE;1;5403;44.80353
D2;DRIVE;1;5404;44.81228
D2;DRIVE;1;5405;44.82022
D2;DRIVE;1;5406;44.82823
D2;DRIVE;1;5407;44.83646
D2;DRIVE;1;5408;44.8447
D2;DRIVE;1;5409;44.85315
D2;DRIVE;1;5410;44.86116
D2;DRIVE;1;5411;44.8694
D2;DRIVE;1;5412;44.87763
D2;DRIVE;1;5413;44.88586
D2;DRIVE;1;5414;44.8941
D2;DRIVE;1;5415;44.90233
D2;DRIVE;1;5416;44.91056
D2;DRIVE;1;5417;44.91899
D2;DRIVE;1;5418;44.92703
D2;DRIVE;1;5419;44.93526
D2;DRIVE;1;5420;44.9435
D2;DRIVE;1;5421;44.95189
D2;DRIVE;1;5422;44.95996
D2;DRIVE;1;5423;44.9682
D2;DRIVE;1;5424;44.97733
D2;DRIVE;1;5425;44.98533
D2;DRIVE;1;5426;44.99328
D2;DRIVE;1;5427;45.00125
D2;DRIVE;1;5428;45.01026
D2;DRIVE;1;5429;45.0176
D2;DRIVE;1;5430;45.02621
D2;DRIVE;1;5431;45.0342
D2;DRIVE;1;5432;45.0423
D2;DRIVE;1;5433;45.05053
D2;DRIVE;1;5434;45.05877
D2;DRIVE;1;5435;45.06709
D2;DRIVE;1;5436;45.07523
D2;DRIVE;1;5437;45.08407
D2;DRIVE;1;5438;45.09201
D2;DRIVE;1;5439;45.10006
D2;DRIVE;1;5440;45.109
D2;DRIVE;1;5441;45.11695
D2;DRIVE;1;5442;45.12497
D2;DRIVE;1;5443;45.13294
D2;DRIVE;1;5444;45.1411
D2;DRIVE;1;5445;45.14987
D2;DRIVE;1;5446;45.15783
D2;DRIVE;1;5447;45.16584
D2;DRIVE;1;5448;45.17403
D2;DRIVE;1;5449;45.18227
D2;DRIVE;1;5450;45.19075
D2;DRIVE;1;5451;45.19874
D2;DRIVE;1;5452;45.20696
D2;DRIVE;1;5453;45.21571
D2;DRIVE;1;5454;45.22366
D2;DRIVE;1;5455;45.23166
D2;DRIVE;1;5456;45.2399
D2;DRIVE;1;5457;45.24813
D2;DRIVE;1;5458;45.25661
D2;DRIVE;1;5459;45.2646
D2;DRIVE;1;5460;45.27283
D2;DRIVE;1;5461;45.28107
D2;DRIVE;1;5462;45.28953
D2;DRIVE;1;5463;45.29753
D2;DRIVE;1;5464;45.30576
D2;DRIVE;1;5465;45.314
D2;DRIVE;1;5466;45.32242
D2;DRIVE;1;5467;45.33046
D2;DRIVE;1;5468;45.3387
D2;DRIVE;1;5469;45.34693
D2;DRIVE;1;5470;45.35531
D2;DRIVE;1;5471;45.3634
D2;DRIVE;1;5472;45.37229
D2;DRIVE;1;5473;45.38034
D2;DRIVE;1;5474;45.38827
D2;DRIVE;1;5475;45.39633
D2;DRIVE;1;5476;45.40456
D2;DRIVE;1;5477;45.41322
D2;DRIVE;1;5478;45.42119
D2;DRIVE;1;5479;45.42926
D2;DRIVE;1;5480;45.4375
D2;DRIVE;1;5481;45.44613
D2;DRIVE;1;5482;45.45409
D2;DRIVE;1;5483;45.4622
D2;DRIVE;1;5484;45.47043
D2;DRIVE;1;5485;45.47866
D2;DRIVE;1;5486;45.4869
D2;DRIVE;1;5487;45.49513
D2;DRIVE;1;5488;45.50351
D2;DRIVE;1;5489;45.5116
D2;DRIVE;1;5490;45.51983
D2;DRIVE;1;5491;45.52844
D2;DRIVE;1;5492;45.53642
D2;DRIVE;1;5493;45.54453
D2;DRIVE;1;5494;45.5534
D2;DRIVE;1;5495;45.56133
D2;DRIVE;1;5496;45.56931
D2;DRIVE;1;5497;45.57746
D2;DRIVE;1;5498;45.5857
D2;DRIVE;1;5499;45.59393
D2;DRIVE;1;5500;45.60243
D2;DRIVE;1;5501;45.61042
D2;DRIVE;1;5502;45.61863
D2;DRIVE;1;5503;45.62738
D2;DRIVE;1;5504;45.63533
D2;DRIVE;1;5505;45.64333
D2;DRIVE;1;5506;45.65157
D2;DRIVE;1;5507;45.66021
D2;DRIVE;1;5508;45.66803
D2;DRIVE;1;5509;45.67626
D2;DRIVE;1;5510;45.6845
D2;DRIVE;1;5511;45.69273
D2;DRIVE;1;5512;45.70097
D2;DRIVE;1;5513;45.70945
D2;DRIVE;1;5514;45.71743
D2;DRIVE;1;5515;45.72567
D2;DRIVE;1;5516;45.73436
D2;DRIVE;1;5517;45.74238
D2;DRIVE;1;5518;45.75037
D2;DRIVE;1;5519;45.75925
D2;DRIVE;1;5520;45.76683
D2;DRIVE;1;5521;45.77527
D2;DRIVE;1;5522;45.7833
D2;DRIVE;1;5523;45.7922
D2;DRIVE;1;5524;45.80021
D2;DRIVE;1;5525;45.8082
D2;DRIVE;1;5526;45.81623
D2;DRIVE;1;5527;45.82446
D2;DRIVE;1;5528;45.83311
D2;DRIVE;1;5529;45.84105
D2;DRIVE;1;5530;45.85008
D2;DRIVE;1;5531;45.85803
D2;DRIVE;1;5532;45.86603
D2;DRIVE;1;5533;45.87401
D2;DRIVE;1;5534;45.8821
D2;DRIVE;1;5535;45.89093
D2;DRIVE;1;5536;45.89899
D2;DRIVE;1;5537;45.90688
D2;DRIVE;1;5538;45.91503
D2;DRIVE;1;5539;45.92326
D2;DRIVE;1;5540;45.93185
D2;DRIVE;1;5541;45.93984
D2;DRIVE;1;5542;45.94796
D2;DRIVE;1;5543;45.95674
D2;DRIVE;1;5544;45.96476
D2;DRIVE;1;5545;45.9727
D2;DRIVE;1;5546;45.9809
D2;DRIVE;1;5547;45.9897
D2;DRIVE;1;5548;45.99736
D2;DRIVE;1;5549;46.00561
D2;DRIVE;1;5550;46.01383
D2;DRIVE;1;5551;46.02206
D2;DRIVE;1;5552;46.03057
D2;DRIVE;1;5553;46.03858
D2;DRIVE;1;5554;46.04676
D2;DRIVE;1;5555;46.05551
D2;DRIVE;1;5556;46.0635
D2;DRIVE;1;5557;46.07149
D2;DRIVE;1;5558;46.0797
D2;DRIVE;1;5559;46.08838
D2;DRIVE;1;5560;46.09641
D2;DRIVE;1;5561;46.1044
D2;DRIVE;1;5562;46.11333
D2;DRIVE;1;5563;46.12131
D2;DRIVE;1;5564;46.12926
D2;DRIVE;1;5565;46.13827
D2;DRIVE;1;5566;46.14628
D2;DRIVE;1;5567;46.15423
D2;DRIVE;1;5568;46.16219
D2;DRIVE;1;5569;46.17027
D2;DRIVE;1;5570;46.1785
D2;DRIVE;1;5571;46.18711
D2;DRIVE;1;5572;46.19514
D2;DRIVE;1;5573;46.2032
D2;DRIVE;1;5574;46.21207
D2;DRIVE;1;5575;46.22005
D2;DRIVE;1;5576;46.22805
D2;DRIVE;1;5577;46.23613
D2;DRIVE;1;5578;46.24498
D2;DRIVE;1;5579;46.25298
D2;DRIVE;1;5580;46.26099
D2;DRIVE;1;5581;46.26906
D2;DRIVE;1;5582;46.27785
D2;DRIVE;1;5583;46.28586
D2;DRIVE;1;5584;46.29385
D2;DRIVE;1;5585;46.302
D2;DRIVE;1;5586;46.31023
D2;DRIVE;1;5587;46.31846
D2;DRIVE;1;5588;46.32681
D2;DRIVE;1;5589;46.33493
D2;DRIVE;1;5590;46.34316
D2;DRIVE;1;5591;46.35172
D2;DRIVE;1;5592;46.35968
D2;DRIVE;1;5593;46.36786
D2;DRIVE;1;5594;46.3761
D2;DRIVE;1;5595;46.38459
D2;DRIVE;1;5596;46.39262
D2;DRIVE;1;5597;46.40159
D2;DRIVE;1;5598;46.40903
D2;DRIVE;1;5599;46.41726
D2;DRIVE;1;5600;46.42551
D2;DRIVE;1;5601;46.43453
D2;DRIVE;1;5602;46.44196
D2;DRIVE;1;5603;46.4502
D2;DRIVE;1;5604;46.45844
D2;DRIVE;1;5605;46.46666
D2;DRIVE;1;5606;46.47536
D2;DRIVE;1;5607;46.48339
D2;DRIVE;1;5608;46.49136
D2;DRIVE;1;5609;46.50033
D2;DRIVE;1;5610;46.50783
D2;DRIVE;1;5611;46.51606
D2;DRIVE;1;5612;46.5243
D2;DRIVE;1;5613;46.53253
D2;DRIVE;1;5614;46.54121
D2;DRIVE;1;5615;46.5492
D2;DRIVE;1;5616;46.55818
D2;DRIVE;1;5617;46.56546
D2;DRIVE;1;5618;46.57414
D2;DRIVE;1;5619;46.58208
D2;DRIVE;1;5620;46.59016
D2;DRIVE;1;5621;46.5984
D2;DRIVE;1;5622;46.607
D2;DRIVE;1;5623;46.61501
D2;DRIVE;1;5624;46.6231
D2;DRIVE;1;5625;46.63133
D2;DRIVE;1;5626;46.63956
D2;DRIVE;1;5627;46.64789
D2;DRIVE;1;5628;46.65603
D2;DRIVE;1;5629;46.66489
D2;DRIVE;1;5630;46.67285
D2;DRIVE;1;5631;46.68073
D2;DRIVE;1;5632;46.68928
D2;DRIVE;1;5633;46.69726
D2;DRIVE;1;5634;46.70543
D2;DRIVE;1;5635;46.71418
D2;DRIVE;1;5636;46.72215
D2;DRIVE;1;5637;46.73014
D2;DRIVE;1;5638;46.73911
D2;DRIVE;1;5639;46.74714
D2;DRIVE;1;5640;46.75483
D2;DRIVE;1;5641;46.76307
D2;DRIVE;1;5642;46.77204
D2;DRIVE;1;5643;46.77999
D2;DRIVE;1;5644;46.78834
D2;DRIVE;1;5645;46.7963
D2;DRIVE;1;5646;46.80427
D2;DRIVE;1;5647;46.81247
D2;DRIVE;1;5648;46.8207
D2;DRIVE;1;5649;46.8292
D2;DRIVE;1;5650;46.83717
D2;DRIVE;1;5651;46.84617
D2;DRIVE;1;5652;46.85363
D2;DRIVE;1;5653;46.86214
D2;DRIVE;1;5654;46.87013
D2;DRIVE;1;5655;46.87833
D2;DRIVE;1;5656;46.88656
D2;DRIVE;1;5657;46.89504
D2;DRIVE;1;5658;46.90303
D2;DRIVE;1;5659;46.91127
D2;DRIVE;1;5660;46.9195
D2;DRIVE;1;5661;46.92794
D2;DRIVE;1;5662;46.93596
D2;DRIVE;1;5663;46.9442
D2;DRIVE;1;5664;46.95287
D2;DRIVE;1;5665;46.96066
D2;DRIVE;1;5666;46.96889
D2;DRIVE;1;5667;46.97713
D2;DRIVE;1;5668;46.98536
D2;DRIVE;1;5669;46.99365
D2;DRIVE;1;5670;47.00183
D2;DRIVE;1;5671;47.01006
D2;DRIVE;1;5672;47.0183
D2;DRIVE;1;5673;47.02654
D2;DRIVE;1;5674;47.03476
D2;DRIVE;1;5675;47.043
D2;DRIVE;1;5676;47.05145
D2;DRIVE;1;5677;47.05946
D2;DRIVE;1;5678;47.06842
D2;DRIVE;1;5679;47.07643
D2;DRIVE;1;5680;47.08438
D2;DRIVE;1;5681;47.0924
D2;DRIVE;1;5682;47.10096
D2;DRIVE;1;5683;47.10892
D2;DRIVE;1;5684;47.11789
D2;DRIVE;1;5685;47.12588
D2;DRIVE;1;5686;47.13384
D2;DRIVE;1;5687;47.1418
D2;DRIVE;1;5688;47.15079
D2;DRIVE;1;5689;47.15879
D2;DRIVE;1;5690;47.1665
D2;DRIVE;1;5691;47.17474
D2;DRIVE;1;5692;47.18296
D2;DRIVE;1;5693;47.19172
D2;DRIVE;1;5694;47.19943
D2;DRIVE;1;5695;47.20768
D2;DRIVE;1;5696;47.2159
D2;DRIVE;1;5697;47.22413
D2;DRIVE;1;5698;47.23254
D2;DRIVE;1;5699;47.24154
D2;DRIVE;1;5700;47.24947
D2;DRIVE;1;5701;47.25749
D2;DRIVE;1;5702;47.2655
D2;DRIVE;1;5703;47.27353
D2;DRIVE;1;5704;47.28246
D2;DRIVE;1;5705;47.29
D2;DRIVE;1;5706;47.29897
D2;DRIVE;1;5707;47.30689
D2;DRIVE;1;5708;47.31488
D2;DRIVE;1;5709;47.32388
D2;DRIVE;1;5710;47.33117
D2;DRIVE;1;5711;47.3394
D2;DRIVE;1;5712;47.34781
D2;DRIVE;1;5713;47.35587
D2;DRIVE;1;5714;47.3641
D2;DRIVE;1;5715;47.37271
D2;DRIVE;1;5716;47.38073
D2;DRIVE;1;5717;47.3888
D2;DRIVE;1;5718;47.39765
D2;DRIVE;1;5719;47.40562
D2;DRIVE;1;5720;47.4136
D2;DRIVE;1;5721;47.42173
D2;DRIVE;1;5722;47.42997
D2;DRIVE;1;5723;47.4382
D2;DRIVE;1;5724;47.44651
D2;DRIVE;1;5725;47.45549
D2;DRIVE;1;5726;47.46349
D2;DRIVE;1;5727;47.47113
D2;DRIVE;1;5728;47.47942
D2;DRIVE;1;5729;47.48841
D2;DRIVE;1;5730;47.49583
D2;DRIVE;1;5731;47.50443
D2;DRIVE;1;5732;47.51233
D2;DRIVE;1;5733;47.52136
D2;DRIVE;1;5734;47.52876
D2;DRIVE;1;5735;47.53724
D2;DRIVE;1;5736;47.54524
D2;DRIVE;1;5737;47.55346
D2;DRIVE;1;5738;47.5617
D2;DRIVE;1;5739;47.5702
D2;DRIVE;1;5740;47.57816
D2;DRIVE;1;5741;47.5864
D2;DRIVE;1;5742;47.59511
D2;DRIVE;1;5743;47.60307
D2;DRIVE;1;5744;47.6111
D2;DRIVE;1;5745;47.61933
D2;DRIVE;1;5746;47.62756
D2;DRIVE;1;5747;47.63602
D2;DRIVE;1;5748;47.64403
D2;DRIVE;1;5749;47.65296
D2;DRIVE;1;5750;47.66094
D2;DRIVE;1;5751;47.66873
D2;DRIVE;1;5752;47.67696
D2;DRIVE;1;5753;47.6852
D2;DRIVE;1;5754;47.69382
D2;DRIVE;1;5755;47.70183
D2;DRIVE;1;5756;47.7099
D2;DRIVE;1;5757;47.71813
D2;DRIVE;1;5758;47.72675
D2;DRIVE;1;5759;47.73475
D2;DRIVE;1;5760;47.74283
D2;DRIVE;1;5761;47.75106
D2;DRIVE;1;5762;47.75967
D2;DRIVE;1;5763;47.76765
D2;DRIVE;1;5764;47.77663
D2;DRIVE;1;5765;47.784
D2;DRIVE;1;5766;47.79258
D2;DRIVE;1;5767;47.80059
D2;DRIVE;1;5768;47.8087
D2;DRIVE;1;5769;47.81693
D2;DRIVE;1;5770;47.82516
D2;DRIVE;1;5771;47.83353
D2;DRIVE;1;5772;47.84163
D2;DRIVE;1;5773;47.8505
D2;DRIVE;1;5774;47.8581
D2;DRIVE;1;5775;47.86639
D2;DRIVE;1;5776;47.87457
D2;DRIVE;1;5777;47.88332
D2;DRIVE;1;5778;47.89133
D2;DRIVE;1;5779;47.89927
D2;DRIVE;1;5780;47.9075
D2;DRIVE;1;5781;47.91573
D2;DRIVE;1;5782;47.92397
D2;DRIVE;1;5783;47.93223
D2;DRIVE;1;5784;47.94043
D2;DRIVE;1;5785;47.94923
D2;DRIVE;1;5786;47.9572
D2;DRIVE;1;5787;47.96513
D2;DRIVE;1;5788;47.97336
D2;DRIVE;1;5789;47.9816
D2;DRIVE;1;5790;47.99014
D2;DRIVE;1;5791;47.9981
D2;DRIVE;1;5792;48.0063
D2;DRIVE;1;5793;48.01507
D2;DRIVE;1;5794;48.02304
D2;DRIVE;1;5795;48.03101
D2;DRIVE;1;5796;48.04001
D2;DRIVE;1;5797;48.04795
D2;DRIVE;1;5798;48.05591
D2;DRIVE;1;5799;48.06393
D2;DRIVE;1;5800;48.07289
D2;DRIVE;1;5801;48.08089
D2;DRIVE;1;5802;48.08863
D2;DRIVE;1;5803;48.10342
D2;DRIVE;1;5804;48.11166
D2;DRIVE;1;5805;48.1199
D2;DRIVE;1;5806;48.12825
D2;DRIVE;1;5807;48.13636
D2;DRIVE;1;5808;48.14523
D2;DRIVE;1;5809;48.15283
D2;DRIVE;1;5810;48.16121
D2;DRIVE;1;5811;48.16929
D2;DRIVE;1;5812;48.17818
D2;DRIVE;1;5813;48.1861
D2;DRIVE;1;5814;48.19407
D2;DRIVE;1;5815;48.20223
D2;DRIVE;1;5816;48.21106
D2;DRIVE;1;5817;48.21907
D2;DRIVE;1;5818;48.22699
D2;DRIVE;1;5819;48.23516
D2;DRIVE;1;5820;48.24396
D2;DRIVE;1;5821;48.25195
D2;DRIVE;1;5822;48.25993
D2;DRIVE;1;5823;48.26809
D2;DRIVE;1;5824;48.27689
D2;DRIVE;1;5825;48.28485
D2;DRIVE;1;5826;48.29287
D2;DRIVE;1;5827;48.30186
D2;DRIVE;1;5828;48.30926
D2;DRIVE;1;5829;48.3178
D2;DRIVE;1;5830;48.32577
D2;DRIVE;1;5831;48.33396
D2;DRIVE;1;5832;48.34219
D2;DRIVE;1;5833;48.35067
D2;DRIVE;1;5834;48.35867
D2;DRIVE;1;5835;48.36689
D2;DRIVE;1;5836;48.37565
D2;DRIVE;1;5837;48.38364
D2;DRIVE;1;5838;48.39159
D2;DRIVE;1;5839;48.39983
D2;DRIVE;1;5840;48.40855
D2;DRIVE;1;5841;48.41658
D2;DRIVE;1;5842;48.42459
D2;DRIVE;1;5843;48.43353
D2;DRIVE;1;5844;48.44153
D2;DRIVE;1;5845;48.44951
D2;DRIVE;1;5846;48.45746
D2;DRIVE;1;5847;48.46569
D2;DRIVE;1;5848;48.47443
D2;DRIVE;1;5849;48.48216
D2;DRIVE;1;5850;48.49045
D2;DRIVE;1;5851;48.49931
D2;DRIVE;1;5852;48.50725
D2;DRIVE;1;5853;48.51524
D2;DRIVE;1;5854;48.52333
D2;DRIVE;1;5855;48.53156
D2;DRIVE;1;5856;48.5402
D2;DRIVE;1;5857;48.54817
D2;DRIVE;1;5858;48.55718
D2;DRIVE;1;5859;48.5645
D2;DRIVE;1;5860;48.57273
D2;DRIVE;1;5861;48.58109
D2;DRIVE;1;5862;48.5892
D2;DRIVE;1;5863;48.59802
D2;DRIVE;1;5864;48.60566
D2;DRIVE;1;5865;48.6139
D2;DRIVE;1;5866;48.62246
D2;DRIVE;1;5867;48.63047
D2;DRIVE;1;5868;48.6386
D2;DRIVE;1;5869;48.64683
D2;DRIVE;1;5870;48.65506
D2;DRIVE;1;5871;48.66334
D2;DRIVE;1;5872;48.67153
D2;DRIVE;1;5873;48.67976
D2;DRIVE;1;5874;48.68824
D2;DRIVE;1;5875;48.69623
D2;DRIVE;1;5876;48.70446
D2;DRIVE;1;5877;48.71325
D2;DRIVE;1;5878;48.72122
D2;DRIVE;1;5879;48.7292
D2;DRIVE;1;5880;48.73739
D2;DRIVE;1;5881;48.74563
D2;DRIVE;1;5882;48.75409
D2;DRIVE;1;5883;48.76209
D2;DRIVE;1;5884;48.77033
D2;DRIVE;1;5885;48.77856
D2;DRIVE;1;5886;48.78702
D2;DRIVE;1;5887;48.79599
D2;DRIVE;1;5888;48.80401
D2;DRIVE;1;5889;48.81197
D2;DRIVE;1;5890;48.81995
D2;DRIVE;1;5891;48.82796
D2;DRIVE;1;5892;48.83619
D2;DRIVE;1;5893;48.84489
D2;DRIVE;1;5894;48.85287
D2;DRIVE;1;5895;48.86089
D2;DRIVE;1;5896;48.86984
D2;DRIVE;1;5897;48.87736
D2;DRIVE;1;5898;48.88575
D2;DRIVE;1;5899;48.89383
D2;DRIVE;1;5900;48.90206
D2;DRIVE;1;5901;48.91068
D2;DRIVE;1;5902;48.91862
D2;DRIVE;1;5903;48.92763
D2;DRIVE;1;5904;48.93499
D2;DRIVE;1;5905;48.94356
D2;DRIVE;1;5906;48.95154
D2;DRIVE;1;5907;48.95969
D2;DRIVE;1;5908;48.96856
D2;DRIVE;1;5909;48.97652
D2;DRIVE;1;5910;48.9845
D2;DRIVE;1;5911;48.99347
D2;DRIVE;1;5912;49.00144
D2;DRIVE;1;5913;49.00946
D2;DRIVE;1;5914;49.0174
D2;DRIVE;1;5915;49.02556
D2;DRIVE;1;5916;49.03379
D2;DRIVE;1;5917;49.04234
D2;DRIVE;1;5918;49.05036
D2;DRIVE;1;5919;49.05849
D2;DRIVE;1;5920;49.06722
D2;DRIVE;1;5921;49.07526
D2;DRIVE;1;5922;49.08324
D2;DRIVE;1;5923;49.09143
D2;DRIVE;1;5924;49.09966
D2;DRIVE;1;5925;49.10819
D2;DRIVE;1;5926;49.11613
D2;DRIVE;1;5927;49.12436
D2;DRIVE;1;5928;49.13313
D2;DRIVE;1;5929;49.1411
D2;DRIVE;1;5930;49.14906
D2;DRIVE;1;5931;49.15729
D2;DRIVE;1;5932;49.16553
D2;DRIVE;1;5933;49.17403
D2;DRIVE;1;5934;49.18199
D2;DRIVE;1;5935;49.1904
D2;DRIVE;1;5936;49.19846
D2;DRIVE;1;5937;49.20692
D2;DRIVE;1;5938;49.21493
D2;DRIVE;1;5939;49.22316
D2;DRIVE;1;5940;49.23139
D2;DRIVE;1;5941;49.23985
D2;DRIVE;1;5942;49.24786
D2;DRIVE;1;5943;49.25609
D2;DRIVE;1;5944;49.26433
D2;DRIVE;1;5945;49.2727
D2;DRIVE;1;5946;49.2817
D2;DRIVE;1;5947;49.28902
D2;DRIVE;1;5948;49.29763
D2;DRIVE;1;5949;49.30562
D2;DRIVE;1;5950;49.31373
D2;DRIVE;1;5951;49.32196
D2;DRIVE;1;5952;49.33057
D2;DRIVE;1;5953;49.33853
D2;DRIVE;1;5954;49.34666
D2;DRIVE;1;5955;49.35489
D2;DRIVE;1;5956;49.36313
D2;DRIVE;1;5957;49.37147
D2;DRIVE;1;5958;49.37959
D2;DRIVE;1;5959;49.38846
D2;DRIVE;1;5960;49.39639
D2;DRIVE;1;5961;49.40432
D2;DRIVE;1;5962;49.41312
D2;DRIVE;1;5963;49.42108
D2;DRIVE;1;5964;49.42908
D2;DRIVE;1;5965;49.43723
D2;DRIVE;1;5966;49.44604
D2;DRIVE;1;5967;49.45396
D2;DRIVE;1;5968;49.46202
D2;DRIVE;1;5969;49.47016
D2;DRIVE;1;5970;49.47839
D2;DRIVE;1;5971;49.48691
D2;DRIVE;1;5972;49.4949
D2;DRIVE;1;5973;49.50388
D2;DRIVE;1;5974;49.51133
D2;DRIVE;1;5975;49.51956
D2;DRIVE;1;5976;49.52779
D2;DRIVE;1;5977;49.5368
D2;DRIVE;1;5978;49.54479
D2;DRIVE;1;5979;49.55249
D2;DRIVE;1;5980;49.56073
D2;DRIVE;1;5981;49.56896
D2;DRIVE;1;5982;49.57719
D2;DRIVE;1;5983;49.58565
D2;DRIVE;1;5984;49.59366
D2;DRIVE;1;5985;49.6026
D2;DRIVE;1;5986;49.61062
D2;DRIVE;1;5987;49.61856
D2;DRIVE;1;5988;49.6266
D2;DRIVE;1;5989;49.63556
D2;DRIVE;1;5990;49.64349
D2;DRIVE;1;5991;49.65129
D2;DRIVE;1;5992;49.65953
D2;DRIVE;1;5993;49.66776
D2;DRIVE;1;5994;49.67645
D2;DRIVE;1;5995;49.68442
D2;DRIVE;1;5996;49.69246
D2;DRIVE;1;5997;49.7007
D2;DRIVE;1;5998;49.70932
D2;DRIVE;1;5999;49.71716
D2;DRIVE;1;6000;49.72539
D2;DRIVE;1;6001;49.73428
D2;DRIVE;1;6002;49.74226
D2;DRIVE;1;6003;49.75023
D2;DRIVE;1;6004;49.75919
D2;DRIVE;1;6005;49.76656
D2;DRIVE;1;6006;49.77514
D2;DRIVE;1;6007;49.78315
D2;DRIVE;1;6008;49.79126
